Setp Count,Reward,Steps Time,Time to MaxSetp,Stress,Stress2,Stress3
284,0.20,6,6,3,33,100
1350,0.19,27,27,14,50,100
800,1.20,16,16,8,10,14
566,0.20,11,11,6,33,100
317,0.20,6,6,3,4,100
2267,1.59,45,45,23,7,6
9950,0.34,199,199,100,1,32
1050,0.19,21,21,11,17,100
600,0.20,12,12,6,5,100
4016,1.48,80,80,40,3,3
9950,0.24,199,199,100,4,35
534,0.10,11,11,5,50,100
333,0.30,7,7,3,8,100
467,1.20,9,9,5,3,24
350,0.30,7,7,4,2,100
266,0.20,5,5,3,50,100
534,0.20,11,11,5,17,100
200,0.10,4,4,2,17,100
2466,1.19,49,49,25,3,4
250,0.20,5,5,3,17,100
584,0.30,12,12,6,33,100
266,1.20,5,5,3,4,41
284,0.10,6,6,3,67,100
6700,1.36,134,134,67,4,2
7666,0.35,153,153,77,1,100
1234,0.09,25,25,12,10,100
3750,1.18,75,75,38,5,3
1350,0.29,27,27,14,33,100
816,0.20,16,16,8,50,100
350,1.20,7,7,4,7,31
1367,1.29,27,27,14,5,8
3900,0.18,78,78,39,5,100
9950,0.24,199,199,100,6,35
3400,1.18,68,68,34,6,3
617,0.10,12,12,6,8,100
2333,0.19,47,47,23,7,100
233,0.10,5,5,2,67,100
400,0.20,8,8,4,50,100
1484,1.39,30,30,15,8,8
1833,0.29,37,37,18,17,100
1500,0.19,30,30,15,33,100
200,0.30,4,4,2,17,100
1683,0.19,34,34,17,9,100
2384,0.39,48,48,24,10,100
283,0.10,6,6,3,33,100
1050,0.39,21,21,11,5,100
9950,-0.06,199,199,100,17,110
3233,1.18,65,65,32,3,3
717,0.30,14,14,7,33,100
9950,0.14,199,199,100,2,37
9950,0.04,199,199,100,4,35
9950,0.14,199,199,100,17,97
2667,0.28,53,53,27,17,100
9950,0.14,199,199,100,9,37
150,1.20,3,3,2,2,73
633,1.20,13,13,6,5,17
700,0.30,14,14,7,33,100
333,0.10,7,7,3,50,100
2084,1.29,42,42,21,10,5
3300,1.38,66,66,33,8,4
900,0.19,18,18,9,17,100
6466,0.46,129,129,65,4,100
767,0.10,15,15,8,8,100
500,0.20,10,10,5,50,100
1533,0.29,31,31,15,7,100
9950,0.04,199,199,100,9,73
1184,1.39,24,24,12,5,10
1833,0.29,37,37,18,4,100
1267,1.29,25,25,13,6,9
1000,0.09,20,20,10,10,100
1616,0.29,32,32,16,4,100
9950,0.04,199,199,100,6,35
9950,0.34,199,199,100,2,32
467,0.20,9,9,5,17,100
300,0.20,6,6,3,50,100
2050,0.49,41,41,21,17,100
467,0.20,9,9,5,17,100
9950,0.34,199,199,100,8,32
716,0.30,14,14,7,33,100
467,0.20,9,9,5,50,100
4100,0.18,82,82,41,2,100
400,0.20,8,8,4,10,100
3400,0.28,68,68,34,3,100
400,0.30,8,8,4,17,100
5217,0.27,104,104,52,5,100
516,0.20,10,10,5,33,100
867,0.19,17,17,9,50,100
5983,0.26,120,120,60,5,100
650,0.10,13,13,7,67,100
9950,-0.06,199,199,100,17,110
467,0.20,9,9,5,4,100
817,0.20,16,16,8,50,100
9950,0.14,199,199,100,50,139
416,0.30,8,8,4,33,100
5184,0.27,104,104,52,10,100
1183,0.09,24,24,12,10,100
700,0.30,14,14,7,33,100
8750,1.35,175,175,88,1,1
9650,0.24,193,193,97,6,100
9950,0.04,199,199,100,5,35
2367,1.19,47,47,24,2,5
7466,1.16,149,149,75,4,1
9950,0.04,199,199,100,67,167
7017,1.36,140,140,70,6,2
317,0.20,6,6,3,50,100
983,1.19,20,20,10,7,11
1917,1.19,38,38,19,8,6
2466,0.39,49,49,25,6,100
9950,0.04,199,199,100,7,35
9950,0.14,199,199,100,9,69
284,0.20,6,6,3,33,100
766,1.20,15,15,8,7,14
4934,1.47,99,99,49,7,3
983,1.19,20,20,10,4,11
517,0.20,10,10,5,17,100
466,0.20,9,9,5,3,100
384,0.20,8,8,4,50,100
1516,1.29,30,30,15,7,8
9950,0.24,199,199,100,2,35
350,0.20,7,7,4,33,100
9950,0.04,199,199,100,9,35
3067,1.28,61,61,31,10,4
3517,1.48,70,70,35,4,4
1416,0.19,28,28,14,17,100
7667,1.45,153,153,77,6,2
2000,0.19,40,40,20,33,100
417,0.30,8,8,4,33,100
2100,0.39,42,42,21,4,100
7900,0.25,158,158,79,8,100
6550,1.36,131,131,66,10,2
2000,0.39,40,40,20,17,100
1700,1.29,34,34,17,7,7
1933,1.29,39,39,19,2,6
6500,1.16,130,130,65,10,2
900,0.39,18,18,9,17,100
5067,1.57,101,101,51,9,3
1050,0.39,21,21,11,7,100
366,0.20,7,7,4,50,100
2267,1.49,45,45,23,5,5
3150,0.08,63,63,32,17,100
9950,0.14,199,199,100,2,37
450,0.20,9,9,5,5,100
333,0.20,7,7,3,17,100
167,1.20,3,3,2,6,66
417,0.20,8,8,4,33,100
1283,1.29,26,26,13,2,9
933,0.29,19,19,9,5,100
517,1.20,10,10,5,2,21
2750,1.28,55,55,28,1,4
9950,0.34,199,199,100,6,60
683,0.20,14,14,7,33,100
750,0.20,15,15,8,33,100
350,0.20,7,7,4,50,100
4317,1.57,86,86,43,4,3
2067,1.29,41,41,21,7,6
7083,1.46,142,142,71,4,2
400,0.20,8,8,4,17,100
983,1.19,20,20,10,8,11
5784,1.37,116,116,58,8,2
400,0.20,8,8,4,50,100
9950,0.24,199,199,100,9,35
8400,1.15,168,168,84,9,1
150,0.00,3,3,2,33,100
9950,0.24,199,199,100,7,35
416,0.20,8,8,4,50,100
984,0.19,20,20,10,10,100
9950,0.04,199,199,100,10,35
533,1.20,11,11,5,4,21
183,1.20,4,4,2,10,60
367,0.20,7,7,4,1,100
3650,1.18,73,73,37,9,3
9950,0.14,199,199,100,9,37
6267,0.56,125,125,63,6,100
2833,0.48,57,57,28,6,100
950,1.19,19,19,10,6,12
317,0.20,6,6,3,33,100
883,0.29,18,18,9,1,100
1550,1.19,31,31,16,5,7
1717,1.19,34,34,17,1,6
9950,-0.06,199,199,100,17,110
850,1.19,17,17,9,8,13
283,1.20,6,6,3,4,39
9933,1.34,199,199,99,6,1
1567,1.19,31,31,16,6,7
3617,1.18,72,72,36,6,3
2550,0.38,51,51,26,5,100
1316,0.29,26,26,13,17,100
9950,0.24,199,199,100,8,35
267,0.20,5,5,3,3,100
7417,1.16,148,148,74,3,1
1133,0.39,23,23,11,17,100
400,0.20,8,8,4,33,100
600,0.20,12,12,6,33,100
2683,1.28,54,54,27,3,4
617,1.30,12,12,6,9,19
617,1.20,12,12,6,9,18
400,0.10,8,8,4,50,100
9950,0.14,199,199,100,3,69
9950,0.04,199,199,100,5,35
1083,0.19,22,22,11,17,100
7250,1.56,145,145,73,7,2
4267,1.17,85,85,43,6,3
9950,0.04,199,199,100,5,35
4416,1.17,88,88,44,9,2
367,0.20,7,7,4,17,100
250,0.00,5,5,3,17,100
367,0.20,7,7,4,8,100
533,0.10,11,11,5,50,100
9950,0.44,199,199,100,5,30
9950,0.14,199,199,100,9,37
9950,0.04,199,199,100,4,35
267,0.20,5,5,3,50,100
9950,0.14,199,199,100,5,37
600,0.20,12,12,6,5,100
383,0.20,8,8,4,33,100
9950,0.04,199,199,100,3,73
9950,0.24,199,199,100,10,35
617,0.40,12,12,6,17,100
4966,-0.03,99,99,50,17,100
2700,0.28,54,54,27,17,100
300,0.30,6,6,3,33,100
