Setp Count,Reward,Steps Time,Time to MaxSetp
8083,0.1514992,161.6665,161.6665
9500,0.2430056,190,190
3817,1.2771,76.3335,76.3335
2550,1.2847,51,51
467,-0.0028,9.333008,9.333008
1583,0.2904999,31.66699,31.66699
1683,-0.01009999,33.6665,33.6665
9500,0.2429993,190,190
5334,-0.03199997,106.6665,106.6665
9500,0.3430043,190,190
9500,0.4430064,190,190
1783,1.2893,35.66699,35.66699
433,0.1974,8.666504,8.666504
634,0.3962004,12.6665,12.6665
9500,0.2429991,190,190
900,1.2946,18,18
883,1.2947,17.66699,17.66699
1017,-0.006099997,20.33301,20.33301
466,0.09719996,9.333984,9.333984
1350,0.09189989,27,27
3450,-0.02069997,69,69
667,-0.004000001,13.33301,13.33301
9500,0.3430065,190,190
9500,0.2430001,190,190
9500,0.04299909,190,190
9500,0.1429992,190,190
9500,0.2430061,190,190
517,0.1969,10.33301,10.33301
5950,1.2643,119,119
9500,0.1429991,190,190
9500,0.04299905,190,190
9500,0.04299916,190,190
7683,0.1538993,153.667,153.667
9500,0.3430072,190,190
9500,0.2430031,190,190
9500,0.3430074,190,190
9500,0.2430042,190,190
850,1.2949,17,17
9500,-0.05700039,190,190
9500,-0.05700039,190,190
9500,0.1429991,190,190
9500,0.2430002,190,190
9500,0.4430059,190,190
400,0.1976,8,8
517,0.1969,10.33301,10.33301
5850,1.264899,117,117
1150,0.2931003,23,23
4550,0.2727008,91,91
3116,1.381301,62.33398,62.33398
1917,1.588501,38.33301,38.33301
9500,0.2430062,190,190
817,-0.004899999,16.33301,16.33301
9500,0.4430072,190,190
9500,0.1429991,190,190
2516,1.2849,50.33398,50.33398
1134,1.2932,22.66602,22.66602
9500,0.1429991,190,190
6016,1.363904,120.334,120.334
2500,0.1849998,50,50
3600,0.1783997,72,72
567,-0.0034,11.33301,11.33301
6467,1.261199,129.333,129.333
1100,0.0933999,22,22
500,0.09699999,10,10
433,0.1974,8.666992,8.666992
1800,0.1891998,36,36
467,0.09719997,9.333008,9.333008
2750,1.2835,55,55
366,0.09779997,7.333984,7.333984
2834,0.1829997,56.66602,56.66602
9500,0.2430053,190,190
883,-0.005299998,17.66699,17.66699
2350,0.08589979,47,47
300,0.1982,6,6
350,0.09789997,7,7
450,0.09729998,9,9
450,0.09729996,9,9
433,0.1974,8.666992,8.666992
1417,0.09149989,28.33301,28.33301
9500,0.1429991,190,190
2700,0.2838013,54,54
1900,0.1885998,38,38
4967,0.1701995,99.33301,99.33301
833,0.1949999,16.66699,16.66699
517,0.2969002,10.33301,10.33301
516,-0.0031,10.33398,10.33398
234,0.09859999,4.666016,4.666016
250,0.09849998,5,5
1400,-0.008399993,28,28
9500,0.1429991,190,190
3166,0.1809997,63.33398,63.33398
1934,0.08839981,38.66602,38.66602
1233,-0.007399995,24.66699,24.66699
5917,0.1644994,118.333,118.333
9316,0.1440991,186.334,186.334
3100,0.1813997,62,62
6117,0.1632994,122.333,122.333
8950,0.3463059,179,179
1217,0.3927008,24.33301,24.33301
1100,0.1933999,22,22
2100,0.1873998,42,42
9500,0.1429991,190,190
2466,0.2852001,49.33398,49.33398
9500,0.1429991,190,190
1000,0.1939999,20,20
9500,0.142999,190,190
450,0.09729997,9,9
1267,0.1923999,25.33301,25.33301
517,0.1969,10.33301,10.33301
716,0.1956999,14.33398,14.33398
700,0.2957999,14,14
9500,0.142999,190,190
450,0.1973,9,9
4934,0.3704017,98.66602,98.66602
9500,0.1429992,190,190
9500,0.2430035,190,190
600,1.3964,12,12
7733,1.253599,154.668,154.668
267,0.09839999,5.332031,5.332031
766,0.1953999,15.33398,15.33398
1767,0.1893998,35.33398,35.33398
4350,0.1738997,87,87
8467,1.249199,169.332,169.332
350,0.1979,7,7
7016,0.3579037,140.334,140.334
9500,0.04299906,190,190
767,0.09539993,15.33398,15.33398
550,0.1966999,11,11
9500,0.2429991,190,190
983,0.09409991,19.66602,19.66602
1284,0.09229989,25.66602,25.66602
9500,0.1429991,190,190
9500,0.1429991,190,190
9500,0.1429991,190,190
583,0.3965003,11.66797,11.66797
9500,0.1429992,190,190
9500,0.1429991,190,190
2483,1.585101,49.66602,49.66602
9500,0.3430068,190,190
1417,0.1914999,28.33398,28.33398
8467,0.2492029,169.332,169.332
383,0.09769998,7.667969,7.667969
6300,0.3622044,126,126
4367,0.1737996,87.33203,87.33203
9500,0.2430059,190,190
1866,1.588801,37.33398,37.33398
9500,0.2429991,190,190
1100,0.2934002,22,22
9500,0.1429991,190,190
9500,0.1429991,190,190
4767,0.07139955,95.33398,95.33398
9500,0.2430048,190,190
1267,0.1923999,25.33203,25.33203
716,0.1956999,14.33398,14.33398
9500,0.1429991,190,190
9500,0.142999,190,190
650,0.09609996,13,13
9500,-0.05700039,190,190
734,-0.0044,14.66602,14.66602
650,0.0961,13,13
9500,0.142999,190,190
516,0.1969,10.33398,10.33398
9500,0.3430065,190,190
9500,0.04299907,190,190
5067,-0.03039996,101.334,101.334
9500,0.3430063,190,190
9500,0.2430061,190,190
8950,1.446306,179,179
4117,1.575302,82.33203,82.33203
4816,1.2711,96.33398,96.33398
3567,1.2786,71.33398,71.33398
483,0.09709997,9.666016,9.666016
750,0.09549995,15,15
467,0.09719997,9.333984,9.333984
2217,0.1866999,44.33203,44.33203
2833,0.1829997,56.66797,56.66797
1333,0.2920004,26.66602,26.66602
834,0.2950005,16.66602,16.66602
3100,0.4814016,62,62
9500,0.2430025,190,190
1033,0.0937999,20.66797,20.66797
6550,1.260699,131,131
9500,0.2430058,190,190
6717,1.359705,134.332,134.332
2950,0.3823017,59,59
700,0.2958,14,14
9500,0.1429991,190,190
9500,0.04299906,190,190
9500,0.1429996,190,190
500,0.09699996,10,10
6700,1.359804,134,134
8200,1.450806,164,164
9500,-0.05700039,190,190
9500,0.04299904,190,190
9500,0.2430045,190,190
9500,0.2430061,190,190
1083,0.2935002,21.66797,21.66797
9500,-0.05700039,190,190
9500,0.1429991,190,190
9033,1.245799,180.666,180.666
9500,0.1429991,190,190
1184,0.2929001,23.66602,23.66602
4500,1.273,90,90
450,0.1973,9,9
8950,1.246299,179,179
783,1.3953,15.66797,15.66797
5533,1.566803,110.666,110.666
2267,0.2864003,45.33398,45.33398
933,1.2944,18.66602,18.66602
2184,0.2869002,43.66602,43.66602
9500,0.1429991,190,190
366,0.09779997,7.333984,7.333984
1784,1.4893,35.66602,35.66602
616,0.09629995,12.33398,12.33398
9500,0.04299918,190,190
2050,1.2877,41,41
1484,0.2911006,29.66602,29.66602
1533,1.3908,30.66797,30.66797
7917,1.252499,158.332,158.332
3433,1.479401,68.66797,68.66797
9500,0.3430072,190,190
9500,0.1429991,190,190
5667,0.2660039,113.332,113.332
9500,0.2429997,190,190
9500,0.3430064,190,190
2100,1.387401,42,42
7516,1.254899,150.334,150.334
334,0.198,6.666016,6.666016
9500,0.1429991,190,190
1466,1.3912,29.33398,29.33398
7534,1.254799,150.666,150.666
9500,0.4430072,190,190
9500,0.0429995,190,190
4383,1.2737,87.66797,87.66797
2850,1.382901,57,57
9500,0.1429991,190,190
4167,1.275,83.33203,83.33203
900,0.1945999,18,18
6133,1.363199,122.668,122.668
6017,1.463905,120.332,120.332
516,0.2969002,10.33398,10.33398
4234,1.374601,84.66602,84.66602
1266,0.1923999,25.33398,25.33398
9500,0.1429993,190,190
567,0.1966,11.33398,11.33398
9500,0.04299904,190,190
3067,1.481602,61.33203,61.33203
500,0.2970001,10,10
7766,1.3534,155.334,155.334
5200,1.468801,104,104
3550,1.478702,71,71
3534,1.3788,70.66602,70.66602
4016,1.375902,80.33398,80.33398
384,0.1977,7.666016,7.666016
2100,1.587401,42,42
1933,0.1883999,38.66797,38.66797
9500,0.04299906,190,190
1150,1.493101,23,23
2467,1.585202,49.33203,49.33203
1483,1.2911,29.66797,29.66797
2383,1.385701,47.66602,47.66602
9500,0.3430072,190,190
9500,0.2430058,190,190
9500,0.3430073,190,190
9500,0.2430032,190,190
2084,0.1874999,41.66602,41.66602
1216,0.1926999,24.33398,24.33398
9500,0.1429991,190,190
9500,0.3430071,190.002,190.002
617,0.1962999,12.33203,12.33203
8933,1.346406,178.668,178.668
8350,0.2498995,167,167
3984,0.0760996,79.66406,79.66406
9500,-0.05700039,190,190
9500,0.04299906,190,190
5350,0.1678995,107,107
3633,0.07820003,72.66797,72.66797
9500,0.2430053,190,190
4783,1.371302,95.66797,95.66797
9500,0.04299922,190,190
9500,0.04299946,190,190
9500,0.142999,190,190
717,0.2957005,14.33203,14.33203
9500,0.3430039,190,190
1317,0.2921002,26.33203,26.33203
9500,0.2430048,190,190
9500,0.2430037,190,190
1150,0.2931001,23,23
6250,1.562505,125,125
300,0.09819998,6,6
9500,-0.05700039,190,190
9500,0.2430057,190,190
9500,0.2430058,190,190
4050,1.475703,81,81
9500,0.2430041,190,190
2016,0.2879001,40.33594,40.33594
9500,0.1429991,190,190
767,0.1953999,15.33203,15.33203
1917,0.2885001,38.33203,38.33203
516,0.1969,10.33594,10.33594
9500,0.4430074,190,190
9500,0.2430027,190,190
284,0.09829998,5.664063,5.664063
9500,0.3430068,190,190
5433,0.1673995,108.668,108.668
9500,0.3430069,190,190
267,1.2984,5.332031,5.332031
216,-0.0013,4.335938,4.335938
2667,1.384001,53.33203,53.33203
583,0.09649995,11.66797,11.66797
800,0.1951999,16,16
1150,1.493101,23,23
9500,0.2430058,190,190
717,1.2957,14.33203,14.33203
9500,0.3430065,190,190
9500,0.1429991,190,190
9500,0.1429991,190,190
9500,0.3430066,190,190
1350,0.3919007,27,27
9500,0.04299909,190,190
9500,0.1429991,190,190
9500,0.1429991,190,190
9500,0.1429995,190,190
5800,1.465204,116,116
1117,1.2933,22.33203,22.33203
9500,0.2430053,190,190
1483,0.1910999,29.66797,29.66797
4467,1.373201,89.33203,89.33203
9500,0.142999,190,190
8483,1.349102,169.668,169.668
9500,0.04299912,190,190
9500,0.1429995,190,190
9500,0.343007,190,190
5183,1.368902,103.668,103.668
9500,0.04299922,190,190
567,0.3966004,11.33203,11.33203
650,0.09609994,13,13
433,0.1974,8.667969,8.667969
9500,0.1429996,190,190
9500,0.2430059,190,190
500,0.2970002,10,10
9500,0.2430036,190,190
1984,0.488101,39.66406,39.66406
9500,0.2430057,190,190
1050,1.2937,21,21
9500,0.142999,190,190
833,0.2950001,16.66797,16.66797
250,1.2985,5,5
9500,0.1429991,190,190
9500,0.3430041,190,190
9500,0.3430008,190,190
267,0.1984,5.332031,5.332031
9500,0.1429991,190,190
550,0.1966999,11,11
9500,0.4430069,190,190
9500,0.04299916,190,190
333,0.198,6.667969,6.667969
9500,0.1429991,190,190
9500,0.2430004,190,190
517,0.1969,10.33203,10.33203
9500,0.2430031,190,190
716,0.1956999,14.33594,14.33594
317,0.09809997,6.332031,6.332031
9500,0.1429992,190,190
183,0.09889999,3.667969,3.667969
267,0.09839998,5.332031,5.332031
1783,1.2893,35.66797,35.66797
9500,0.3430066,190,190
534,0.09679998,10.66406,10.66406
6900,1.3586,138,138
416,0.1975,8.335938,8.335938
9500,0.1429992,190,190
8784,1.447305,175.6641,175.6641
1150,0.09309997,23,23
650,0.1960999,13,13
1066,0.1935999,21.33594,21.33594
9500,0.1429991,190,190
4734,0.1715996,94.66406,94.66406
9400,0.2436056,188,188
8633,0.04819933,172.668,172.668
4767,0.1713995,95.33203,95.33203
9500,0.04299907,190,190
9500,0.1429991,190,190
1366,0.09179988,27.33594,27.33594
9500,0.142999,190,190
9100,0.1453991,182,182
1467,-0.008799993,29.33203,29.33203
1200,0.2928005,24,24
9500,0.1429991,190,190
417,1.4975,8.332031,8.332031
483,0.1971,9.667969,9.667969
483,-0.0029,9.667969,9.667969
9500,0.1429991,190,190
284,-0.0017,5.664063,5.664063
9500,0.1429991,190,190
9500,0.3430039,190,190
816,0.09509994,16.33594,16.33594
350,0.09789998,7,7
2934,1.382402,58.66406,58.66406
9500,0.1429991,190,190
633,0.09619996,12.66797,12.66797
9500,0.1429991,190,190
550,0.09669996,11,11
9500,-0.05700039,190,190
733,0.2956,14.66797,14.66797
217,0.09869998,4.332031,4.332031
8317,1.250099,166.332,166.332
583,0.2965002,11.66797,11.66797
9500,0.1429991,190,190
7833,1.453003,156.668,156.668
9500,0.142999,190,190
9500,0.242999,190,190
9500,0.1429994,190,190
217,0.1987,4.332031,4.332031
9500,0.04299961,190,190
2100,1.2874,42,42
4950,1.2703,99,99
3017,1.2819,60.33203,60.33203
9500,0.243003,190,190
666,0.09599996,13.33594,13.33594
9500,0.2430033,190,190
9500,0.04299906,190,190
9500,0.1429991,190,190
9500,0.3430068,190,190
9500,0.4430057,190,190
867,0.1947999,17.33203,17.33203
467,0.2972002,9.332031,9.332031
500,0.09699995,10,10
2083,0.2875003,41.66797,41.66797
9500,0.04299904,190,190
183,-0.0011,3.667969,3.667969
317,0.1981,6.332031,6.332031
200,0.09879998,4,4
9500,0.1429991,190,190
267,0.1984,5.332031,5.332031
9500,0.2430024,190,190
2083,0.0875,41.66797,41.66797
350,0.1979,7,7
350,0.1979,7,7
2183,0.1868999,43.66797,43.66797
9500,0.1429991,190,190
567,0.2966003,11.33203,11.33203
5183,1.468904,103.668,103.668
9500,0.142999,190,190
9500,0.1429991,190,190
334,0.09799999,6.664063,6.664063
9500,0.1429991,190,190
1183,0.1928999,23.66797,23.66797
267,0.0984,5.332031,5.332031
9500,0.142999,190,190
600,0.1964,12,12
9500,0.2430026,190,190
9500,0.1429991,190,190
9500,0.2430051,190,190
333,0.198,6.667969,6.667969
450,0.09729997,9,9
9500,0.1429991,190,190
3767,1.377401,75.33203,75.33203
600,1.2964,12,12
9500,0.142999,190,190
9500,0.04299915,190,190
1633,1.390201,32.66797,32.66797
567,0.09659996,11.33203,11.33203
9500,0.3430044,190,190
9500,0.1429992,190,190
316,0.09809998,6.335938,6.335938
4534,1.372802,90.66406,90.66406
9500,0.2430059,190,190
9500,0.2430044,190,190
466,0.09719996,9.335938,9.335938
9500,0.1429991,190,190
600,0.1964,12,12
9500,0.3430023,190,190
9500,0.0429991,190,190
550,0.09669996,11,11
9500,0.2430014,190,190
500,0.197,10,10
9500,0.1429991,190,190
9500,0.142999,190,190
217,0.09869998,4.332031,4.332031
9500,0.2430004,190,190
383,0.2977001,7.667969,7.667969
250,0.1985,5,5
917,0.2945,18.33203,18.33203
1150,0.1930999,23,23
383,0.1977,7.667969,7.667969
6400,1.261599,128,128
217,0.09869999,4.332031,4.332031
333,0.198,6.667969,6.667969
417,0.09749997,8.332031,8.332031
9500,0.142999,190,190
9500,0.3430034,190,190
383,0.1977,7.667969,7.667969
7334,1.456005,146.6641,146.6641
383,0.09769997,7.667969,7.667969
433,0.1974,8.667969,8.667969
367,0.1978,7.332031,7.332031
4950,1.2703,99,99
9500,0.2429996,190,190
333,0.09799998,6.667969,6.667969
9500,0.4430054,190,190
9500,0.1429991,190,190
650,0.1960999,13,13
9500,0.1429991,190,190
384,0.1977,7.664063,7.664063
1833,0.2890002,36.66797,36.66797
6583,1.460501,131.668,131.668
1834,1.289,36.66406,36.66406
1033,0.1937999,20.66797,20.66797
267,0.09839998,5.332031,5.332031
9500,0.1429991,190,190
9500,0.242999,190,190
9500,0.3430043,190,190
566,0.09659996,11.33594,11.33594
9500,0.2430008,190,190
484,0.09709996,9.664063,9.664063
550,0.1966999,11,11
1416,0.2915002,28.33594,28.33594
9500,0.2430007,190,190
7917,1.252499,158.332,158.332
883,1.2947,17.66797,17.66797
267,-0.0016,5.332031,5.332031
300,0.1982,6,6
9500,0.2430036,190,190
6500,1.260999,130,130
483,0.09709997,9.667969,9.667969
884,0.1947,17.66406,17.66406
9500,0.04299961,190,190
1666,0.2900003,33.33594,33.33594
9500,0.1429995,190,190
3867,1.2768,77.33203,77.33203
9500,0.2430038,190,190
567,0.1966,11.33203,11.33203
250,0.09849998,5,5
250,0.1985,5,5
9500,0.2429991,190,190
9500,0.4430067,190,190
9500,0.1429991,190,190
9500,0.1429991,190,190
533,0.1968,10.66797,10.66797
500,0.197,10,10
9500,0.1429991,190,190
8250,1.250499,165,165
9500,0.1429991,190,190
9500,0.2430019,190,190
300,0.1982,6,6
3133,-0.01879998,62.66797,62.66797
9500,0.2430064,190,190
484,1.3971,9.664063,9.664063
9500,0.2430057,190,190
2833,1.483001,56.66797,56.66797
283,0.09829998,5.667969,5.667969
517,0.1969,10.33203,10.33203
9500,0.04299907,190,190
9500,0.3430045,190,190
4050,1.2757,81,81
217,0.09869999,4.332031,4.332031
700,0.1957999,14,14
966,1.2942,19.33594,19.33594
1634,0.1902,32.66406,32.66406
183,0.09889998,3.667969,3.667969
1400,0.09159995,28,28
9500,0.04299904,190,190
617,0.1962999,12.33203,12.33203
9500,0.142999,190,190
9500,0.1429991,190,190
9500,0.1429995,190,190
9500,0.242999,190,190
750,0.1954999,15,15
300,0.1982,6,6
3616,1.2783,72.33594,72.33594
9500,0.1429991,190,190
9500,0.04299906,190,190
9500,0.1429992,190,190
9500,0.04299906,190,190
334,0.09799998,6.664063,6.664063
9500,0.1429991,190,190
233,0.09859999,4.667969,4.667969
283,0.09829998,5.667969,5.667969
8200,1.250799,164,164
9500,0.2430013,190,190
9500,0.3430037,190,190
9500,0.1429991,190,190
9500,0.1429991,190,190
9500,0.1429991,190,190
300,0.09819997,6,6
734,0.09559996,14.66406,14.66406
9500,0.2430062,190,190
9500,0.1429991,190,190
2150,1.3871,43,43
9500,0.2430032,190,190
6533,0.06079936,130.6719,130.6719
300,0.09819999,6,6
9500,0.4430062,190,190
417,0.1975,8.328125,8.328125
9500,0.2430015,190,190
216,0.09869998,4.335938,4.335938
384,-0.0023,7.664063,7.664063
9500,0.04299905,190,190
9500,-0.05700039,190,190
7566,0.1545992,151.3359,151.3359
867,0.1947999,17.33594,17.33594
9500,0.04299961,190,190
9500,0.1429991,190,190
9500,0.2430043,190,190
9500,0.1429991,190,190
1150,0.2931004,23,23
400,0.1976,8,8
9500,0.04299905,190,190
9500,0.2430003,190,190
1467,0.1911999,29.32813,29.32813
1100,1.2934,22,22
9500,0.2430028,190,190
9500,0.242999,190,190
1433,0.2914003,28.67188,28.67188
6817,1.459102,136.3281,136.3281
9500,0.242999,190,190
9500,0.2430002,190,190
9500,0.0429991,190,190
9500,0.243005,190,190
300,0.1982,6,6
850,0.1948999,17,17
9500,0.1429991,190,190
250,0.1985,5,5
9500,0.1429991,190,190
9500,-0.05700039,190,190
400,0.1976,8,8
333,0.198,6.671875,6.671875
383,0.09769998,7.664063,7.664063
4550,0.3727003,91,91
334,0.198,6.664063,6.664063
683,0.09589995,13.67188,13.67188
400,0.09759997,8,8
9500,0.2429998,190,190
9500,0.2430048,190,190
9500,0.04299904,190,190
1767,-0.01059999,35.32813,35.32813
6216,0.2627048,124.3359,124.3359
367,0.09779998,7.335938,7.335938
417,0.09749996,8.328125,8.328125
566,0.09659995,11.33594,11.33594
9500,0.1429991,190,190
384,0.09769997,7.664063,7.664063
9500,0.04299948,190,190
9500,0.1429991,190,190
533,0.1968,10.67188,10.67188
783,0.09529995,15.66406,15.66406
217,0.09869999,4.335938,4.335938
9500,0.3430037,190,190
550,0.1966999,11,11
4417,1.2735,88.32813,88.32813
1316,1.2921,26.33594,26.33594
767,0.1954,15.33594,15.33594
333,0.198,6.664063,6.664063
5684,0.3659036,113.6641,113.6641
4433,0.1734,88.67188,88.67188
1567,0.09059985,31.32813,31.32813
366,0.09779998,7.335938,7.335938
3150,1.3811,63,63
9500,0.04299905,190,190
300,0.1982,6,6
1667,0.08999997,33.33594,33.33594
5667,1.266,113.3281,113.3281
9500,0.3430028,190,190
550,1.2967,11,11
5300,0.2682035,106,106
9500,0.443007,190,190
9366,1.343802,187.3359,187.3359
300,0.09819997,6,6
6800,0.2592011,136,136
184,0.09889999,3.664063,3.664063
6400,1.261599,128,128
366,-0.0022,7.335938,7.335938
9417,1.443507,188.3359,188.3359
933,0.3944001,18.66406,18.66406
317,0.2981001,6.335938,6.335938
400,0.09759997,8,8
267,0.09839998,5.328125,5.328125
750,1.2955,15,15
9500,0.2429998,190,190
2016,0.1878998,40.33594,40.33594
9500,0.04299961,190,190
467,0.09719999,9.335938,9.335938
600,0.09639998,12,12
1900,0.2886001,38,38
9500,0.2430057,190,190
3167,1.381,63.32813,63.32813
1633,0.1901999,32.67188,32.67188
317,0.1981,6.328125,6.328125
2500,1.385,50,50
6316,0.3621009,126.3359,126.3359
9500,0.1429994,190,190
484,0.1971,9.664063,9.664063
400,0.09759998,8,8
9500,0.1429993,190,190
1383,0.2917003,27.67188,27.67188
9500,0.2430015,190,190
9500,0.04299961,190,190
9500,0.2430058,190,190
9500,0.04299904,190,190
6250,0.06249937,125,125
6533,0.2607996,130.6641,130.6641
5100,0.06939964,102,102
9500,0.1429991,190,190
2000,1.288,40,40
9017,0.1458991,180.3359,180.3359
5167,1.369003,103.3281,103.3281
550,0.09669995,11,11
8550,1.248699,171,171
216,0.09869999,4.335938,4.335938
9500,0.0429991,190,190
1684,0.1899,33.66406,33.66406
833,0.2950002,16.67188,16.67188
750,1.2955,15,15
550,0.1966999,11,11
7567,1.354603,151.3281,151.3281
383,0.2977003,7.671875,7.671875
9500,0.3430055,190,190
1650,-0.009899991,33,33
9500,0.2429991,190,190
233,0.09859998,4.664063,4.664063
4300,1.374203,86,86
1950,1.588301,39,39
4700,1.371803,94,94
350,0.09789997,7,7
9500,0.1429992,190,190
250,0.09849998,5,5
384,0.1977,7.664063,7.664063
466,0.1972,9.335938,9.335938
9500,0.04299954,190,190
367,0.1978,7.335938,7.335938
4283,0.1742997,85.66406,85.66406
1367,1.391801,27.33594,27.33594
9500,0.1429996,190,190
9500,0.142999,190,190
4483,1.373101,89.66406,89.66406
567,0.1966,11.33594,11.33594
317,0.09809998,6.328125,6.328125
9500,0.3430013,190,190
583,0.1965,11.67188,11.67188
5183,1.468902,103.6641,103.6641
6800,1.259199,136,136
450,0.09729996,9,9
384,0.09769996,7.664063,7.664063
9500,0.2430001,190,190
466,-0.0028,9.335938,9.335938
9500,0.343006,190,190
984,1.2941,19.66406,19.66406
9500,0.3430061,190,190
633,0.1962,12.67188,12.67188
383,0.1977,7.664063,7.664063
534,0.09679997,10.66406,10.66406
200,0.09879999,4,4
9500,0.1429991,190,190
9500,0.343006,190,190
483,0.09709997,9.671875,9.671875
333,0.09799998,6.664063,6.664063
9500,0.242999,190,190
1234,0.09259998,24.66406,24.66406
9500,0.1429993,190,190
650,0.09609995,13,13
9500,0.2430041,190,190
583,0.1965,11.67188,11.67188
850,-0.005099999,17,17
4417,1.2735,88.32813,88.32813
9500,0.1429991,190,190
9500,0.1429991,190,190
166,-0.0009999999,3.335938,3.335938
9500,0.3430071,190,190
9500,0.1429992,190,190
9500,0.3430064,190,190
334,0.198,6.664063,6.664063
9500,0.1429991,190,190
9500,0.1429991,190,190
1300,0.2922001,26,26
733,0.1956,14.67188,14.67188
9217,1.544705,184.3281,184.3281
633,-0.003800001,12.67188,12.67188
9500,0.3430034,190,190
9500,0.3430061,190,190
300,1.5982,6,6
9500,0.4430069,190,190
9500,0.04299916,190,190
9500,0.242999,190,190
2183,0.3869013,43.66406,43.66406
9500,0.2430011,190,190
9500,0.2429992,190,190
850,0.2949002,17,17
9484,1.443102,189.6641,189.6641
1000,0.3940002,20,20
9500,0.3430068,190,190
9500,0.1429991,190,190
333,0.198,6.671875,6.671875
9500,0.3430056,190,190
9500,0.2430024,190,190
517,0.09689997,10.32813,10.32813
583,0.1964999,11.67188,11.67188
2217,0.286701,44.32813,44.32813
4083,0.1754996,81.67188,81.67188
9500,0.2430012,190,190
467,0.09719995,9.328125,9.328125
5133,1.2692,102.6719,102.6719
4167,0.1749996,83.32813,83.32813
2050,1.2877,41,41
550,0.09669996,11,11
166,0.09899998,3.335938,3.335938
9500,0.2430012,190,190
267,0.09839998,5.335938,5.335938
9500,0.04299908,190,190
9500,0.2429991,190,190
4417,0.1734996,88.32813,88.32813
6933,0.3584054,138.6719,138.6719
7400,0.1555994,148,148
1800,0.4892009,36,36
9500,0.4430071,190,190
2883,1.2827,57.66406,57.66406
1550,0.09069987,31,31
9500,0.142999,190,190
9500,0.2430049,190,190
7667,1.253999,153.3359,153.3359
6667,1.460004,133.3281,133.3281
