Setp Count,Reward,Steps Time,Time to MaxSetp,Stress,Stress2,Stress3
9900,0.04,198,198,99,6,35
200,0.00,4,4,2,17,100
683,0.00,14,14,7,5,100
300,0.00,6,6,3,50,100
3017,0.08,60,60,30,50,100
8883,0.15,178,178,89,33,100
967,-0.01,19,19,10,33,100
4667,0.17,93,93,47,1,100
666,0.00,13,13,7,50,100
9900,0.04,198,198,99,2,35
417,0.00,8,8,4,67,100
9900,0.04,198,198,99,6,73
5333,0.07,107,107,53,50,100
1700,0.19,34,34,17,2,100
1017,0.19,20,20,10,50,100
8150,0.15,163,163,82,17,100
850,-0.01,17,17,9,50,100
383,0.10,8,8,4,33,100
1500,0.09,30,30,15,33,100
1584,0.09,32,32,16,50,100
866,0.09,17,17,9,67,100
1100,-0.01,22,22,11,33,100
1817,0.19,36,36,18,50,100
2750,0.18,55,55,28,33,100
1383,0.19,28,28,14,33,100
9900,0.04,198,198,99,5,73
8050,0.05,161,161,81,5,100
2050,-0.01,41,41,21,7,100
9550,1.14,191,191,96,1,1
2134,1.29,43,43,21,10,5
6716,1.26,134,134,67,9,2
1217,-0.01,24,24,12,33,100
7467,0.26,149,149,75,6,100
5200,1.47,104,104,52,5,2
3416,0.08,68,68,34,17,100
9900,0.14,198,198,99,6,69
1317,0.09,26,26,13,17,100
9900,0.14,198,198,99,10,37
3883,0.08,78,78,39,17,100
750,0.00,15,15,8,83,100
900,0.09,18,18,9,1,100
1017,0.09,20,20,10,17,100
500,0.00,10,10,5,50,100
5033,-0.03,101,101,50,1,100
9900,0.04,198,198,99,9,35
1600,0.09,32,32,16,67,100
2584,0.28,52,52,26,33,100
550,0.00,11,11,6,17,100
2583,0.18,52,52,26,1,100
500,0.00,10,10,5,67,100
950,-0.01,19,19,10,33,100
583,0.00,12,12,6,83,100
7350,-0.04,147,147,74,17,100
2034,0.09,41,41,20,33,100
9900,-0.06,198,198,99,8,69
9900,0.04,198,198,99,33,129
2200,0.19,44,44,22,17,100
1366,1.29,27,27,14,8,8
9900,0.04,198,198,99,1,35
5134,0.17,103,103,51,2,100
9900,-0.06,198,198,99,4,69
9900,0.04,198,198,99,9,73
616,0.00,12,12,6,67,100
1317,-0.01,26,26,13,67,100
1117,-0.01,22,22,11,8,100
1066,-0.01,21,21,11,33,100
9900,-0.06,198,198,99,2,69
1967,0.19,39,39,20,17,100
1000,0.09,20,20,10,67,100
8633,0.15,173,173,86,2,100
1167,0.09,23,23,12,33,100
2367,-0.01,47,47,24,33,100
600,0.00,12,12,6,33,100
3866,0.28,77,77,39,33,100
3234,-0.02,65,65,32,33,100
3333,1.28,67,67,33,2,3
1200,-0.01,24,24,12,33,100
2983,-0.02,60,60,30,17,100
3017,-0.02,60,60,30,17,100
1500,0.29,30,30,15,33,100
9900,0.14,198,198,99,9,69
683,0.10,14,14,7,67,100
7934,-0.05,159,159,79,67,100
7250,1.16,145,145,73,4,1
5983,0.36,120,120,60,2,100
9900,-0.06,198,198,99,9,69
1017,0.19,20,20,10,50,100
1050,0.09,21,21,11,67,100
750,0.10,15,15,8,5,100
650,0.10,13,13,7,5,100
883,-0.01,18,18,9,83,100
750,0.20,15,15,8,50,100
6750,1.16,135,135,68,8,2
9900,0.24,198,198,99,17,90
517,0.20,10,10,5,33,100
816,0.10,16,16,8,3,100
7250,1.16,145,145,73,3,1
1484,1.29,30,30,15,5,8
9900,0.44,198,198,99,7,56
9900,0.24,198,198,99,6,35
9900,0.04,198,198,99,1,35
9900,0.34,198,198,99,9,60
5850,1.16,117,117,59,6,2
3250,0.08,65,65,33,8,100
9900,0.14,198,198,99,3,37
5116,0.27,102,102,51,33,100
2284,0.29,46,46,23,9,100
1316,1.19,26,26,13,8,8
9900,0.04,198,198,99,7,73
9900,0.04,198,198,99,6,35
7117,0.16,142,142,71,50,100
217,0.10,4,4,2,33,100
4516,0.37,90,90,45,8,100
7334,0.26,147,147,73,33,100
9900,0.14,198,198,99,50,139
9900,0.34,198,198,99,17,83
466,0.10,9,9,5,17,100
9900,0.04,198,198,99,2,73
4517,1.17,90,90,45,2,2
9900,0.24,198,198,99,9,35
9900,0.14,198,198,99,2,69
9900,0.04,198,198,99,2,73
4167,1.28,83,83,42,7,3
733,0.10,15,15,7,67,100
9900,0.24,198,198,99,6,64
2217,0.19,44,44,22,33,100
250,1.20,5,5,3,4,44
1516,0.29,30,30,15,17,100
9134,1.45,183,183,91,3,1
1100,1.39,22,22,11,1,11
866,0.09,17,17,9,33,100
9900,0.14,198,198,99,7,37
9900,0.14,198,198,99,6,37
9900,0.34,198,198,99,1,32
9267,1.24,185,185,93,1,1
7117,1.36,142,142,71,10,2
9900,0.34,198,198,99,3,32
6316,1.26,126,126,63,10,2
1067,0.29,21,21,11,33,100
6717,1.16,134,134,67,5,2
9900,0.44,198,198,99,3,30
400,0.20,8,8,4,33,100
9900,0.04,198,198,99,2,73
9900,0.34,198,198,99,6,32
3800,0.28,76,76,38,33,100
1133,0.49,23,23,11,10,100
9900,0.24,198,198,99,5,35
967,-0.01,19,19,10,67,100
433,0.00,9,9,4,9,100
3250,0.28,65,65,33,17,100
1150,0.29,23,23,12,33,100
950,0.29,19,19,10,17,100
7400,0.16,148,148,74,4,100
617,0.10,12,12,6,5,100
350,0.10,7,7,4,17,100
9900,0.14,198,198,99,9,37
4283,0.27,86,86,43,33,100
9900,0.14,198,198,99,3,69
9900,0.04,198,198,99,9,35
9900,0.24,198,198,99,3,35
9900,0.14,198,198,99,8,69
1500,1.19,30,30,15,8,7
4117,1.18,82,82,41,9,3
800,0.20,16,16,8,50,100
566,0.20,11,11,6,4,100
9900,-0.06,198,198,99,17,110
600,1.30,12,12,6,4,19
834,0.09,17,17,8,50,100
7183,1.26,144,144,72,8,2
9900,0.04,198,198,99,10,73
3667,0.28,73,73,37,3,100
7383,0.36,148,148,74,6,100
967,0.19,19,19,10,17,100
9900,0.14,198,198,99,17,97
9900,0.34,198,198,99,5,32
9900,0.14,198,198,99,33,119
9900,0.14,198,198,99,8,69
7083,1.16,142,142,71,3,2
9900,-0.06,198,198,99,7,69
9900,0.34,198,198,99,4,32
9900,0.24,198,198,99,8,35
250,0.20,5,5,3,50,100
9617,0.24,192,192,96,8,100
9900,0.04,198,198,99,3,73
2250,1.29,45,45,23,10,5
9900,0.04,198,198,99,4,73
7400,1.26,148,148,74,4,2
3466,1.18,69,69,35,7,3
9100,1.15,182,182,91,2,1
8950,0.25,179,179,90,1,100
1700,1.19,34,34,17,2,6
9900,0.44,198,198,99,7,56
3500,1.18,70,70,35,2,3
8650,1.55,173,173,87,9,1
4684,1.17,94,94,47,2,2
9900,-0.06,198,198,99,3,69
5800,1.17,116,116,58,2,2
4266,1.27,85,85,43,3,3
9900,0.44,198,198,99,3,56
3334,1.18,67,67,33,1,3
7900,1.25,158,158,79,10,1
1333,0.09,27,27,13,5,100
2067,0.49,41,41,21,9,100
9900,0.24,198,198,99,4,35
1133,0.19,23,23,11,17,100
1067,0.19,21,21,11,8,100
1133,0.09,23,23,11,50,100
2617,1.38,52,52,26,1,5
1200,0.19,24,24,12,6,100
9900,0.14,198,198,99,4,37
600,0.50,12,12,6,50,100
1500,1.49,30,30,15,2,8
9900,0.24,198,198,99,3,64
1083,0.19,22,22,11,50,100
5283,0.17,106,106,53,17,100
850,1.39,17,17,9,7,14
1484,0.19,30,30,15,33,100
2116,0.19,42,42,21,50,100
2184,1.49,44,44,22,10,6
9900,0.04,198,198,99,17,104
9900,0.44,198,198,99,9,30
3533,1.38,71,71,35,9,3
583,0.20,12,12,6,33,100
1417,0.29,28,28,14,3,100
683,0.20,14,14,7,17,100
3034,0.28,61,61,30,17,100
750,1.40,15,15,8,9,16
7500,0.36,150,150,75,17,100
9900,0.14,198,198,99,9,69
250,1.20,5,5,3,10,44
9900,0.24,198,198,99,8,64
3333,0.28,67,67,33,17,100
667,0.30,13,13,7,33,100
1250,0.29,25,25,13,33,100
333,0.20,7,7,3,33,100
2983,0.28,60,60,30,7,100
6950,1.16,139,139,70,7,2
2484,1.29,50,50,25,9,5
700,0.10,14,14,7,67,100
566,1.20,11,11,6,1,19
284,0.10,6,6,3,67,100
1050,0.19,21,21,11,50,100
6100,0.36,122,122,61,6,100
1050,1.39,21,21,11,7,11
9900,0.34,198,198,99,2,32
6333,1.16,127,127,63,4,2
350,0.20,7,7,4,17,100
9567,1.64,191,191,96,3,1
9900,-0.06,198,198,99,6,69
9900,0.14,198,198,99,4,37
2966,0.38,59,59,30,7,100
9900,0.14,198,198,99,7,37
9900,0.44,198,198,99,6,56
2234,0.19,45,45,22,33,100
850,0.29,17,17,9,33,100
9900,0.14,198,198,99,7,37
9900,0.04,198,198,99,6,73
5783,0.17,116,116,58,33,100
9900,0.24,198,198,99,4,35
7950,0.05,159,159,80,17,100
9900,0.04,198,198,99,3,35
9900,0.14,198,198,99,9,69
2250,0.49,45,45,23,7,100
3617,0.28,72,72,36,7,100
783,0.20,16,16,8,33,100
4483,0.27,90,90,45,17,100
9900,0.04,198,198,99,5,35
2117,1.69,42,42,21,6,6
8317,1.45,166,166,83,8,1
3500,1.48,70,70,35,4,4
9900,0.04,198,198,99,7,73
633,0.30,13,13,6,3,100
2933,1.18,59,59,29,5,4
1150,0.19,23,23,12,50,100
784,1.30,16,16,8,4,15
9900,0.34,198,198,99,9,32
9900,0.04,198,198,99,4,73
9900,0.04,198,198,99,9,35
8100,1.15,162,162,81,8,1
4733,1.47,95,95,47,3,3
6950,1.16,139,139,70,2,2
7367,1.26,147,147,74,7,2
9900,0.04,198,198,99,7,73
866,0.29,17,17,9,50,100
9900,-0.06,198,198,99,50,161
1267,0.49,25,25,13,4,100
1283,0.39,26,26,13,7,100
1017,0.29,20,20,10,33,100
3917,1.28,78,78,39,6,3
9900,0.54,198,198,99,3,28
9900,0.04,198,198,99,9,73
2233,-0.01,45,45,22,33,100
1433,0.09,29,29,14,9,100
9900,0.04,198,198,99,4,35
184,1.20,4,4,2,8,60
4166,1.48,83,83,42,6,3
9100,0.25,182,182,91,7,100
9900,0.34,198,198,99,2,32
2284,0.29,46,46,23,7,100
1716,1.39,34,34,17,10,7
9900,0.14,198,198,99,3,37
484,0.10,10,10,5,33,100
1066,0.19,21,21,11,50,100
317,0.30,6,6,3,50,100
350,1.30,7,7,4,1,33
2767,0.08,55,55,28,9,100
9900,0.14,198,198,99,17,97
566,0.20,11,11,6,17,100
9000,0.25,180,180,90,33,100
8067,0.05,161,161,81,33,100
400,0.10,8,8,4,50,100
533,0.20,11,11,5,33,100
650,0.10,13,13,7,33,100
467,0.20,9,9,5,50,100
183,1.20,4,4,2,2,60
4534,0.17,91,91,45,33,100
866,1.29,17,17,9,3,13
1417,0.19,28,28,14,50,100
2983,0.08,60,60,30,33,100
2717,0.28,54,54,27,33,100
217,1.20,4,4,2,8,51
1550,0.19,31,31,16,8,100
4033,1.18,81,81,40,5,3
383,0.10,8,8,4,67,100
5000,1.37,100,100,50,8,2
1884,0.19,38,38,19,2,100
3416,0.18,68,68,34,33,100
4700,1.37,94,94,47,10,3
9900,0.34,198,198,99,17,83
2217,0.09,44,44,22,10,100
483,0.20,10,10,5,50,100
1500,0.29,30,30,15,17,100
2934,1.18,59,59,29,5,4
6800,1.26,136,136,68,7,2
266,0.10,5,5,3,50,100
534,0.20,11,11,5,50,100
3283,0.08,66,66,33,4,100
7883,0.05,158,158,79,3,100
1567,-0.01,31,31,16,33,100
9900,0.34,198,198,99,4,32
2300,-0.01,46,46,23,33,100
9900,0.14,198,198,99,5,69
850,0.19,17,17,9,2,100
517,0.20,10,10,5,17,100
733,0.10,15,15,7,33,100
650,0.10,13,13,7,67,100
983,-0.01,20,20,10,83,100
1817,0.19,36,36,18,8,100
350,0.10,7,7,4,33,100
9900,0.04,198,198,99,4,73
9900,0.04,198,198,99,67,167
6950,0.26,139,139,70,33,100
5133,0.17,103,103,51,3,100
3134,0.18,63,63,31,17,100
9900,-0.06,198,198,99,2,69
350,0.30,7,7,4,33,100
433,0.10,9,9,4,67,100
217,0.00,4,4,2,67,100
5733,0.07,115,115,57,6,100
7683,-0.05,154,154,77,9,100
2334,0.19,47,47,23,17,100
6516,-0.04,130,130,65,67,100
967,0.29,19,19,10,4,100
317,0.10,6,6,3,17,100
2600,0.08,52,52,26,33,100
900,1.29,18,18,9,5,13
9900,0.04,198,198,99,3,73
283,0.20,6,6,3,33,100
917,0.29,18,18,9,9,100
433,0.20,9,9,4,33,100
500,0.10,10,10,5,17,100
1000,0.19,20,20,10,50,100
317,1.20,6,6,3,2,35
383,1.30,8,8,4,8,30
6533,0.16,131,131,65,17,100
367,0.10,7,7,4,17,100
400,0.10,8,8,4,33,100
567,0.10,11,11,6,17,100
366,0.10,7,7,4,5,100
534,0.20,11,11,5,50,100
9900,-0.06,198,198,99,9,69
9900,-0.06,198,198,99,8,69
9900,0.04,198,198,99,3,35
9900,0.14,198,198,99,17,97
266,0.10,5,5,3,17,100
9900,0.04,198,198,99,50,149
1950,0.19,39,39,20,50,100
417,0.10,8,8,4,33,100
9900,0.14,198,198,99,2,69
9900,0.14,198,198,99,7,69
9900,0.24,198,198,99,8,35
9900,0.04,198,198,99,8,73
2400,0.09,48,48,24,2,100
9900,-0.06,198,198,99,7,69
1233,0.19,25,25,12,8,100
9900,0.24,198,198,99,9,64
9900,0.54,198,198,99,9,28
1100,0.19,22,22,11,17,100
4267,1.17,85,85,43,9,3
7050,1.36,141,141,71,10,2
5533,1.37,111,111,55,4,2
1017,0.19,20,20,10,33,100
383,0.30,8,8,4,33,100
2084,0.49,42,42,21,2,100
9900,0.14,198,198,99,5,37
9683,1.14,194,194,97,3,1
9900,0.04,198,198,99,5,73
217,0.20,4,4,2,50,100
983,-0.01,20,20,10,17,100
417,1.20,8,8,4,10,26
9900,0.04,198,198,99,7,35
9900,0.14,198,198,99,17,97
350,0.10,7,7,4,50,100
2200,0.29,44,44,22,17,100
350,0.20,7,7,4,17,100
516,0.20,10,10,5,33,100
1500,0.19,30,30,15,50,100
234,0.20,5,5,2,33,100
9900,0.04,198,198,99,8,35
9900,0.34,198,198,99,5,32
383,0.20,8,8,4,17,100
1617,1.39,32,32,16,9,7
600,0.30,12,12,6,17,100
3250,1.28,65,65,33,8,4
9266,1.64,185,185,93,3,1
434,1.20,9,9,4,5,25
1516,0.19,30,30,15,50,100
1000,0.29,20,20,10,3,100
5417,1.37,108,108,54,9,2
350,0.10,7,7,4,67,100
1083,0.19,22,22,11,50,100
2984,0.08,60,60,30,33,100
1550,0.29,31,31,16,6,100
7733,1.25,155,155,77,6,1
433,0.20,9,9,4,17,100
9900,0.14,198,198,99,4,37
567,0.20,11,11,6,33,100
1983,1.39,40,40,20,3,6
767,0.10,15,15,8,7,100
4550,0.17,91,91,46,17,100
9900,0.04,198,198,99,8,35
9900,0.04,198,198,99,33,129
9900,0.14,198,198,99,4,37
400,0.00,8,8,4,50,100
733,1.40,15,15,7,2,16
450,0.20,9,9,5,5,100
334,0.10,7,7,3,50,100
200,0.10,4,4,2,33,100
1133,0.49,23,23,11,5,100
400,0.20,8,8,4,50,100
650,0.10,13,13,7,50,100
1850,0.09,37,37,19,50,100
9900,0.14,198,198,99,5,37
267,0.10,5,5,3,67,100
1600,1.19,32,32,16,7,7
566,0.10,11,11,6,33,100
2617,1.18,52,52,26,3,4
6183,0.16,124,124,62,3,100
584,0.20,12,12,6,17,100
3766,1.38,75,75,38,6,3
1267,0.29,25,25,13,33,100
2900,1.48,58,58,29,1,4
1400,0.19,28,28,14,10,100
1833,1.19,37,37,18,6,6
384,0.20,8,8,4,50,100
416,1.30,8,8,4,10,28
3784,1.38,76,76,38,2,3
7450,0.36,149,149,75,5,100
300,0.10,6,6,3,50,100
1850,1.29,37,37,19,7,6
1566,1.29,31,31,16,9,7
750,0.20,15,15,8,33,100
9900,0.14,198,198,99,5,69
367,0.20,7,7,4,50,100
250,0.00,5,5,3,50,100
367,0.10,7,7,4,17,100
6716,0.36,134,134,67,33,100
9900,0.24,198,198,99,6,35
384,0.10,8,8,4,67,100
816,0.20,16,16,8,50,100
2584,0.38,52,52,26,10,100
9900,0.14,198,198,99,7,37
850,0.09,17,17,9,50,100
733,1.20,15,15,7,2,15
3400,-0.02,68,68,34,33,100
800,0.20,16,16,8,5,100
650,0.40,13,13,7,4,100
1050,0.39,21,21,11,3,100
550,0.20,11,11,6,33,100
3583,1.48,72,72,36,8,3
9900,0.04,198,198,99,5,73
500,0.10,10,10,5,67,100
9900,0.24,198,198,99,17,90
7500,1.15,150,150,75,7,1
9900,-0.06,198,198,99,4,69
9900,0.24,198,198,99,5,35
584,0.20,12,12,6,50,100
233,1.20,5,5,2,8,47
1350,0.29,27,27,14,17,100
317,0.10,6,6,3,50,100
3883,1.28,78,78,39,7,3
9900,0.24,198,198,99,7,35
767,0.20,15,15,8,4,100
750,0.20,15,15,8,50,100
683,0.30,14,14,7,33,100
3067,0.18,61,61,31,9,100
4183,1.47,84,84,42,8,3
900,0.19,18,18,9,6,100
433,0.20,9,9,4,50,100
484,0.20,10,10,5,17,100
1033,0.19,21,21,10,8,100
717,1.20,14,14,7,7,15
9900,0.44,198,198,99,3,30
9900,0.04,198,198,99,3,35
2216,0.29,44,44,22,17,100
267,1.20,5,5,3,8,41
9900,0.24,198,198,99,33,111
9900,0.04,198,198,99,4,35
367,0.20,7,7,4,17,100
1050,0.39,21,21,11,5,100
3833,0.48,77,77,38,6,100
4750,1.17,95,95,48,9,2
9900,-0.06,198,198,99,7,69
500,0.20,10,10,5,33,100
9900,0.24,198,198,99,10,35
9900,-0.06,198,198,99,8,69
9900,-0.06,198,198,99,17,110
9900,0.14,198,198,99,4,73
567,0.20,11,11,6,50,100
5633,0.17,113,113,56,17,100
350,1.20,7,7,4,7,31
9900,0.04,198,198,99,7,73
2417,0.19,48,48,24,17,100
4916,0.27,98,98,49,17,100
9900,0.04,198,198,99,6,35
4067,0.18,81,81,41,50,100
7317,0.36,146,146,73,7,100
366,0.40,7,7,4,17,100
9900,-0.06,198,198,99,17,110
467,0.10,9,9,5,17,100
417,0.20,8,8,4,17,100
9900,0.04,198,198,99,1,73
9900,0.04,198,198,99,33,129
4316,0.27,86,86,43,17,100
334,0.10,7,7,3,67,100
400,0.20,8,8,4,50,100
250,0.10,5,5,3,17,100
9900,0.14,198,198,99,8,37
716,0.40,14,14,7,8,100
9900,0.24,198,198,99,17,90
200,0.10,4,4,2,4,100
9900,0.04,198,198,99,3,35
6384,1.36,128,128,64,2,2
9900,0.24,198,198,99,17,90
983,0.19,20,20,10,50,100
567,0.20,11,11,6,50,100
9900,0.34,198,198,99,8,60
3733,0.28,75,75,37,6,100
8567,1.55,171,171,86,4,1
1583,0.29,32,32,16,33,100
9900,0.04,198,198,99,3,35
2650,0.38,53,53,27,8,100
700,0.30,14,14,7,33,100
1267,0.29,25,25,13,33,100
9900,0.34,198,198,99,7,60
366,0.10,7,7,4,50,100
550,0.20,11,11,6,5,100
950,-0.01,19,19,10,67,100
9900,0.24,198,198,99,3,64
9900,0.34,198,198,99,8,32
6600,1.56,132,132,66,2,2
434,0.30,9,9,4,33,100
366,0.20,7,7,4,1,100
434,0.20,9,9,4,17,100
916,1.29,18,18,9,7,13
584,0.10,12,12,6,17,100
9900,0.04,198,198,99,17,104
583,1.20,12,12,6,6,19
1500,0.39,30,30,15,17,100
4050,0.28,81,81,41,17,100
9900,0.34,198,198,99,1,32
5467,0.27,109,109,55,17,100
9900,0.24,198,198,99,8,64
550,0.20,11,11,6,17,100
3850,0.38,77,77,39,7,100
4116,0.38,82,82,41,7,100
634,0.20,13,13,6,50,100
2300,0.49,46,46,23,4,100
833,0.19,17,17,8,17,100
2800,1.28,56,56,28,6,4
317,0.20,6,6,3,50,100
9900,0.44,198,198,99,7,30
5150,0.27,103,103,52,33,100
9900,0.34,198,198,99,8,32
1583,1.49,32,32,16,5,8
683,0.20,14,14,7,4,100
367,0.20,7,7,4,1,100
550,0.30,11,11,6,3,100
9900,0.24,198,198,99,17,90
9900,0.24,198,198,99,17,90
9900,0.34,198,198,99,2,32
3567,1.28,71,71,36,4,3
2450,1.19,49,49,25,1,4
2683,0.18,54,54,27,33,100
2533,1.48,51,51,25,2,5
9900,0.44,198,198,99,4,30
5634,1.27,113,113,56,3,2
8716,0.45,174,174,87,4,100
9900,0.34,198,198,99,2,32
650,0.20,13,13,7,33,100
284,0.30,6,6,3,17,100
9900,0.44,198,198,99,8,56
6416,1.46,128,128,64,9,2
9900,0.04,198,198,99,7,35
9900,0.14,198,198,99,10,37
1184,0.29,24,24,12,17,100
7533,1.25,151,151,75,4,1
583,0.20,12,12,6,4,100
9900,0.34,198,198,99,5,32
9900,0.14,198,198,99,2,37
9900,0.04,198,198,99,8,35
9900,0.34,198,198,99,1,32
9900,0.24,198,198,99,17,90
9600,1.24,192,192,96,5,1
1750,1.49,35,35,18,5,7
9900,0.04,198,198,99,7,35
1284,1.29,26,26,13,4,9
2850,1.38,57,57,29,3,4
800,0.20,16,16,8,5,100
3883,1.18,78,78,39,5,3
350,0.10,7,7,4,50,100
4983,0.27,100,100,50,6,100
9900,0.04,198,198,99,9,35
9900,0.14,198,198,99,6,37
700,0.30,14,14,7,33,100
7284,1.16,146,146,73,9,1
983,0.29,20,20,10,33,100
750,1.20,15,15,8,9,15
717,1.20,14,14,7,5,15
9900,0.14,198,198,99,3,69
9900,0.14,198,198,99,4,37
3716,1.48,74,74,37,3,3
3100,1.68,62,62,31,3,4
9900,0.34,198,198,99,2,32
267,1.20,5,5,3,8,41
9900,0.44,198,198,99,4,56
9900,0.44,198,198,99,8,56
9900,0.24,198,198,99,5,64
9900,0.14,198,198,99,2,37
9900,0.44,198,198,99,4,30
367,0.30,7,7,4,33,100
4283,1.37,86,86,43,9,3
1217,1.39,24,24,12,5,10
2816,0.38,56,56,28,5,100
3900,1.18,78,78,39,1,3
8700,1.15,174,174,87,4,1
817,0.30,16,16,8,33,100
3900,1.18,78,78,39,6,3
1950,0.19,39,39,20,50,100
9900,0.44,198,198,99,1,56
2167,0.39,43,43,22,10,100
1233,1.19,25,25,12,5,9
9900,0.34,198,198,99,4,32
2917,1.38,58,58,29,8,4
9900,0.04,198,198,99,5,35
9900,0.44,198,198,99,8,30
9900,0.24,198,198,99,9,64
9900,0.04,198,198,99,8,35
9900,0.04,198,198,99,9,73
9516,0.14,190,190,95,9,100
9900,0.04,198,198,99,7,35
9900,0.04,198,198,99,6,35
350,0.20,7,7,4,17,100
9900,0.04,198,198,99,4,35
6984,1.16,140,140,70,6,2
9900,0.14,198,198,99,17,97
9900,0.24,198,198,99,6,35
9900,0.14,198,198,99,9,69
2466,0.19,49,49,25,9,100
9900,0.14,198,198,99,8,69
3100,0.18,62,62,31,17,100
800,0.30,16,16,8,7,100
2517,0.18,50,50,25,4,100
6600,0.16,132,132,66,9,100
583,0.20,12,12,6,17,100
400,0.20,8,8,4,33,100
1584,0.29,32,32,16,17,100
1483,0.09,30,30,15,17,100
3450,0.28,69,69,35,5,100
9900,0.24,198,198,99,17,90
9900,0.14,198,198,99,4,69
1117,0.29,22,22,11,4,100
1033,0.29,21,21,10,33,100
9900,0.04,198,198,99,6,35
600,0.20,12,12,6,50,100
333,0.20,7,7,3,2,100
2900,0.48,58,58,29,4,100
9250,0.44,185,185,93,3,100
9900,0.04,198,198,99,8,35
9900,0.14,198,198,99,4,69
367,0.20,7,7,4,50,100
9900,-0.06,198,198,99,3,69
317,0.20,6,6,3,6,100
483,0.40,10,10,5,17,100
9900,0.34,198,198,99,4,60
433,0.10,9,9,4,50,100
1650,1.39,33,33,17,4,7
9900,0.14,198,198,99,33,119
9900,0.24,198,198,99,3,64
734,0.20,15,15,7,17,100
9900,0.34,198,198,99,7,32
9900,0.24,198,198,99,9,64
9900,0.14,198,198,99,6,37
133,1.20,3,3,1,7,82
9900,-0.06,198,198,99,17,110
2417,1.49,48,48,24,1,5
9900,0.24,198,198,99,10,64
333,0.20,7,7,3,33,100
6267,1.46,125,125,63,3,2
9900,0.54,198,198,99,8,28
9900,0.14,198,198,99,8,37
8400,1.35,168,168,84,6,1
966,0.09,19,19,10,67,100
4900,1.17,98,98,49,2,2
9900,0.24,198,198,99,4,35
9150,0.35,183,183,92,8,100
9900,0.44,198,198,99,10,56
550,0.20,11,11,6,33,100
434,0.20,9,9,4,17,100
