Setp Count,Reward,Steps Time,Time to MaxSetp,Stress,Stress2,Stress3
1050,0.09,21,21,11,67,100
516,0.10,10,10,5,67,100
2167,0.29,43,43,22,17,100
8500,1.65,170,170,85,3,2
9950,0.04,199,199,100,6,35
3650,0.18,73,73,37,17,100
9950,0.04,199,199,100,7,37
967,0.29,19,19,10,17,100
9950,0.14,199,199,100,7,73
800,0.10,16,16,8,33,100
333,1.20,7,7,3,9,33
7067,1.46,141,141,71,2,2
1183,0.29,24,24,12,33,100
867,0.09,17,17,9,33,100
5833,0.27,117,117,58,17,100
9950,0.34,199,199,100,7,119
750,0.10,15,15,8,33,100
217,0.00,4,4,2,17,100
566,0.10,11,11,6,17,100
417,1.30,8,8,4,1,28
3450,0.18,69,69,35,17,100
183,0.00,4,4,2,67,100
1700,-0.01,34,34,17,17,100
9950,0.34,199,199,100,3,129
2384,1.19,48,48,24,4,5
2583,1.58,52,52,26,5,5
617,0.30,12,12,6,17,100
9950,0.04,199,199,100,3,35
9950,0.14,199,199,100,17,64
1400,0.09,28,28,14,17,100
9950,0.04,199,199,100,8,35
9950,0.24,199,199,100,4,104
1316,0.09,26,26,13,33,100
9950,0.14,199,199,100,2,73
5017,1.27,100,100,50,6,2
383,0.20,8,8,4,33,100
9950,0.14,199,199,100,17,64
9950,0.44,199,199,100,7,149
9934,1.54,199,199,99,10,1
433,0.20,9,9,4,17,100
1233,1.49,25,25,12,8,10
9950,0.24,199,199,100,6,97
1250,0.19,25,25,13,4,100
6767,1.16,135,135,68,7,2
9950,0.44,199,199,100,1,139
9950,0.04,199,199,100,6,35
1917,1.29,38,38,19,4,6
1183,0.09,24,24,12,50,100
683,0.30,14,14,7,7,100
467,0.10,9,9,5,67,100
233,0.20,5,5,2,50,100
9950,0.04,199,199,100,9,37
1767,0.19,35,35,18,50,100
833,0.09,17,17,8,9,100
9950,0.34,199,199,100,2,129
3500,1.48,70,70,35,5,4
3150,0.28,63,63,32,5,100
7834,1.35,157,157,78,4,2
1916,-0.01,38,38,19,50,100
1917,0.19,38,38,19,4,100
483,0.10,10,10,5,33,100
1000,0.19,20,20,10,7,100
300,0.20,6,6,3,50,100
9950,0.14,199,199,100,4,73
1700,0.09,34,34,17,17,100
434,0.10,9,9,4,33,100
2350,0.29,47,47,24,17,100
2400,1.39,48,48,24,7,5
383,0.20,8,8,4,50,100
2067,0.29,41,41,21,17,100
1333,0.19,27,27,13,17,100
9950,0.04,199,199,100,1,37
9167,0.35,183,183,92,8,100
683,0.10,14,14,7,33,100
700,0.20,14,14,7,33,100
4217,1.47,84,84,42,3,3
966,1.19,19,19,10,5,11
9950,-0.06,199,199,100,6,0
434,0.20,9,9,4,33,100
9950,0.34,199,199,100,6,119
350,0.20,7,7,4,50,100
8316,1.35,166,166,83,5,1
900,0.19,18,18,9,4,100
1017,0.19,20,20,10,17,100
9950,0.14,199,199,100,9,73
9950,0.44,199,199,100,2,149
450,1.20,9,9,5,8,24
1233,1.19,25,25,12,3,9
9950,0.04,199,199,100,2,35
9950,0.14,199,199,100,17,64
1100,0.29,22,22,11,3,100
734,0.20,15,15,7,33,100
1800,-0.01,36,36,18,50,100
9950,0.14,199,199,100,2,73
416,0.10,8,8,4,50,100
617,0.20,12,12,6,50,100
9950,0.14,199,199,100,9,69
200,0.10,4,4,2,83,100
3350,1.28,67,67,34,2,3
433,0.20,9,9,4,33,100
8734,0.35,175,175,87,7,100
133,0.10,3,3,1,8,100
1083,0.29,22,22,11,33,100
617,0.20,12,12,6,4,100
8867,0.45,177,177,89,5,100
6566,1.16,131,131,66,5,2
5167,0.17,103,103,52,33,100
1117,1.19,22,22,11,2,10
4600,1.67,92,92,46,9,3
4250,1.67,85,85,43,2,3
9950,0.34,199,199,100,1,129
1200,0.19,24,24,12,17,100
9950,0.04,199,199,100,4,35
9950,0.14,199,199,100,4,73
1833,1.29,37,37,18,2,6
250,0.10,5,5,3,67,100
717,0.20,14,14,7,50,100
1183,0.29,24,24,12,17,100
5417,0.17,108,108,54,6,100
1833,0.29,37,37,18,33,100
767,0.20,15,15,8,8,100
933,0.09,19,19,9,17,100
4433,1.47,89,89,44,3,3
4667,1.17,93,93,47,5,2
1667,1.29,33,33,17,2,7
800,0.10,16,16,8,33,100
566,0.20,11,11,6,4,100
5067,1.37,101,101,51,3,2
4217,1.47,84,84,42,2,3
9950,0.34,199,199,100,2,119
9650,1.44,193,193,97,7,1
566,0.20,11,11,6,33,100
2050,0.29,41,41,21,33,100
334,0.00,7,7,3,17,100
2800,1.38,56,56,28,4,4
2233,1.29,45,45,22,9,5
383,1.40,8,8,4,3,31
417,1.20,8,8,4,8,26
317,0.10,6,6,3,50,100
216,0.10,4,4,2,33,100
5050,0.47,101,101,51,5,100
9950,0.34,199,199,100,10,129
8100,1.65,162,162,81,3,2
9950,0.44,199,199,100,7,139
9950,0.54,199,199,100,9,167
3567,1.38,71,71,36,8,3
600,0.20,12,12,6,33,100
2783,1.18,56,56,28,1,4
6634,1.16,133,133,66,6,2
9950,0.24,199,199,100,3,97
2166,-0.01,43,43,22,10,100
2034,0.19,41,41,20,33,100
500,0.20,10,10,5,33,100
9950,0.34,199,199,100,17,111
7300,1.36,146,146,73,3,2
4433,1.27,89,89,44,5,3
500,0.20,10,10,5,2,100
9950,0.34,199,199,100,7,129
9950,0.04,199,199,100,7,35
333,0.20,7,7,3,17,100
9950,0.14,199,199,100,4,69
9950,0.54,199,199,100,9,167
600,0.20,12,12,6,33,100
217,0.00,4,4,2,17,100
1633,1.19,33,33,16,2,7
6417,0.26,128,128,64,33,100
9950,0.24,199,199,100,33,83
9950,0.04,199,199,100,5,35
3200,1.18,64,64,32,3,3
550,1.20,11,11,6,2,20
4300,0.17,86,86,43,3,100
1583,-0.01,32,32,16,6,100
7084,1.56,142,142,71,6,2
9950,0.14,199,199,100,1,69
4800,1.27,96,96,48,3,2
9466,1.34,189,189,95,8,1
9950,0.34,199,199,100,4,119
3467,1.38,69,69,35,7,3
2917,0.48,58,58,29,6,100
533,0.20,11,11,5,6,100
533,0.20,11,11,5,3,100
9950,0.14,199,199,100,9,69
9950,0.14,199,199,100,9,69
9950,0.24,199,199,100,9,104
9950,0.34,199,199,100,6,119
2950,1.28,59,59,30,7,4
3500,1.18,70,70,35,5,3
717,1.30,14,14,7,8,16
533,0.20,11,11,5,50,100
1067,1.39,21,21,11,7,11
533,0.20,11,11,5,33,100
9950,0.54,199,199,100,3,167
9417,1.64,188,188,94,10,1
650,0.20,13,13,7,17,100
600,0.30,12,12,6,33,100
9950,0.44,199,199,100,4,139
6083,1.36,122,122,61,3,2
1767,1.19,35,35,18,7,6
9950,0.34,199,199,100,7,129
1817,1.19,36,36,18,10,6
2316,1.29,46,46,23,8,5
9950,0.04,199,199,100,2,37
1950,0.19,39,39,20,33,100
534,0.10,11,11,5,67,100
9950,0.24,199,199,100,2,97
1150,0.39,23,23,12,33,100
483,0.20,10,10,5,17,100
567,0.20,11,11,6,50,100
1266,0.19,25,25,13,50,100
334,0.20,7,7,3,17,100
9950,0.04,199,199,100,1,37
9950,0.44,199,199,100,8,149
9950,0.04,199,199,100,5,37
9950,0.34,199,199,100,6,129
550,0.20,11,11,6,33,100
350,0.10,7,7,4,6,100
5816,1.47,116,116,58,6,2
3250,1.38,65,65,33,4,4
467,0.10,9,9,5,33,100
9950,0.24,199,199,100,17,90
483,0.10,10,10,5,17,100
3900,0.28,78,78,39,17,100
434,1.20,9,9,4,6,25
1000,0.19,20,20,10,8,100
750,1.20,15,15,8,7,15
366,0.20,7,7,4,50,100
567,0.10,11,11,6,8,100
350,0.00,7,7,4,9,100
550,0.10,11,11,6,17,100
400,0.30,8,8,4,4,100
6700,0.56,134,134,67,1,100
2083,1.29,42,42,21,3,5
434,0.20,9,9,4,33,100
1566,1.19,31,31,16,3,7
300,0.00,6,6,3,83,100
400,0.20,8,8,4,33,100
884,0.19,18,18,9,4,100
8250,0.35,165,165,83,2,100
633,0.30,13,13,6,33,100
667,0.00,13,13,7,50,100
9950,0.34,199,199,100,3,129
2183,1.29,44,44,22,4,5
1917,0.39,38,38,19,8,100
183,0.10,4,4,2,17,100
1083,0.19,22,22,11,17,100
1100,0.39,22,22,11,17,100
2050,0.29,41,41,21,3,100
600,0.10,12,12,6,17,100
3200,1.18,64,64,32,7,3
367,0.20,7,7,4,4,100
633,0.20,13,13,6,50,100
367,1.20,7,7,4,7,30
9950,0.14,199,199,100,10,73
3850,0.08,77,77,39,17,100
6633,1.66,133,133,66,7,2
1700,1.19,34,34,17,5,6
9950,0.04,199,199,100,3,35
400,0.30,8,8,4,50,100
9950,-0.06,199,199,100,9,0
500,1.20,10,10,5,9,22
9950,0.04,199,199,100,4,35
584,0.20,12,12,6,17,100
9533,1.54,191,191,95,1,1
1317,0.49,26,26,13,2,100
1066,-0.01,21,21,11,67,100
6050,1.46,121,121,61,10,2
617,0.10,12,12,6,67,100
1000,0.09,20,20,10,17,100
4233,0.07,85,85,42,17,100
1667,0.39,33,33,17,10,100
4850,1.27,97,97,49,7,2
9950,0.14,199,199,100,8,69
833,0.20,17,17,8,2,100
9317,1.44,186,186,93,9,1
5600,1.47,112,112,56,2,2
9950,0.14,199,199,100,4,73
