Setp Count,Reward,Steps Time,Time to MaxSetp,Stress,Stress2,Stress3
9900,0.04,198,198,99,2,73
1550,0.09,31,31,16,8,100
583,0.10,12,12,6,67,100
2733,1.18,55,55,27,9,4
617,1.50,12,12,6,1,20
5983,1.26,120,120,60,6,2
750,0.00,15,15,8,67,100
2834,0.08,57,57,28,50,100
533,0.10,11,11,5,17,100
9900,0.14,198,198,99,3,37
9900,0.14,198,198,99,17,97
1467,1.19,29,29,15,8,7
1016,0.09,20,20,10,17,100
8417,0.05,168,168,84,6,100
717,1.20,14,14,7,3,15
950,1.19,19,19,10,9,12
9900,0.04,198,198,99,4,35
9900,0.24,198,198,99,10,64
1100,0.09,22,22,11,83,100
4816,0.07,96,96,48,33,100
4767,-0.03,95,95,48,17,100
8317,0.55,166,166,83,3,100
4950,1.17,99,99,50,9,2
500,0.10,10,10,5,67,100
916,0.09,18,18,9,67,100
3417,0.48,68,68,34,10,100
8150,1.25,163,163,82,8,1
1333,-0.01,27,27,13,33,100
2467,0.39,49,49,25,17,100
9900,0.44,198,198,99,8,56
1250,0.29,25,25,13,17,100
783,0.00,16,16,8,67,100
1150,0.19,23,23,12,8,100
5567,0.57,111,111,56,6,100
1233,-0.01,25,25,12,17,100
534,0.20,11,11,5,50,100
366,0.10,7,7,4,67,100
4700,1.17,94,94,47,10,2
9900,0.04,198,198,99,5,73
6600,0.16,132,132,66,7,100
667,0.10,13,13,7,50,100
9900,0.54,198,198,99,6,28
4917,1.27,98,98,49,8,2
416,0.00,8,8,4,83,100
1217,1.19,24,24,12,4,9
9900,0.14,198,198,99,3,37
9900,0.04,198,198,99,5,35
983,-0.01,20,20,10,67,100
7384,0.26,148,148,74,50,100
866,0.19,17,17,9,17,100
967,0.09,19,19,10,50,100
1267,0.09,25,25,13,50,100
966,-0.01,19,19,10,33,100
434,0.10,9,9,4,8,100
733,0.20,15,15,7,50,100
500,0.20,10,10,5,17,100
633,0.10,13,13,6,33,100
834,0.09,17,17,8,7,100
866,0.29,17,17,9,6,100
350,0.00,7,7,4,67,100
500,0.00,10,10,5,50,100
284,0.00,6,6,3,67,100
583,0.00,12,12,6,17,100
533,0.00,11,11,5,83,100
434,0.00,9,9,4,17,100
850,0.09,17,17,9,67,100
266,0.00,5,5,3,50,100
267,0.10,5,5,3,33,100
9900,0.04,198,198,99,4,35
367,0.00,7,7,4,50,100
866,-0.01,17,17,9,33,100
484,0.00,10,10,5,67,100
1183,0.29,24,24,12,33,100
667,0.00,13,13,7,83,100
350,0.00,7,7,4,17,100
233,0.10,5,5,2,50,100
5667,-0.03,113,113,57,2,100
383,0.00,8,8,4,50,100
500,0.10,10,10,5,17,100
633,0.10,13,13,6,67,100
567,0.00,11,11,6,33,100
933,0.19,19,19,9,33,100
9900,-0.06,198,198,99,7,69
450,0.00,9,9,5,17,100
1300,0.19,26,26,13,6,100
700,0.00,14,14,7,67,100
334,0.00,7,7,3,33,100
816,0.00,16,16,8,9,100
1850,0.09,37,37,19,50,100
467,0.00,9,9,5,67,100
567,0.10,11,11,6,67,100
1250,-0.01,25,25,13,17,100
516,0.10,10,10,5,50,100
4800,0.17,96,96,48,50,100
1834,0.19,37,37,18,17,100
616,0.10,12,12,6,67,100
550,0.20,11,11,6,50,100
9900,0.24,198,198,99,7,64
484,0.10,10,10,5,50,100
850,0.09,17,17,9,17,100
9900,-0.06,198,198,99,9,69
633,0.10,13,13,6,1,100
3550,-0.02,71,71,36,67,100
567,0.00,11,11,6,50,100
566,0.10,11,11,6,33,100
3117,0.08,62,62,31,50,100
9900,-0.06,198,198,99,17,110
600,0.00,12,12,6,50,100
417,0.10,8,8,4,67,100
1383,0.29,28,28,14,17,100
450,0.10,9,9,5,33,100
9900,0.14,198,198,99,6,69
617,0.10,12,12,6,50,100
1600,0.09,32,32,16,10,100
1166,0.09,23,23,12,33,100
817,0.20,16,16,8,50,100
200,0.00,4,4,2,33,100
2417,0.19,48,48,24,50,100
1166,0.09,23,23,12,33,100
717,0.00,14,14,7,7,100
2833,0.08,57,57,28,50,100
9900,0.14,198,198,99,17,97
667,0.10,13,13,7,33,100
1033,0.19,21,21,10,5,100
300,0.00,6,6,3,33,100
284,0.00,6,6,3,50,100
350,0.10,7,7,4,50,100
1666,0.29,33,33,17,33,100
400,0.10,8,8,4,7,100
550,0.10,11,11,6,17,100
284,0.10,6,6,3,33,100
1550,0.09,31,31,16,3,100
500,0.00,10,10,5,17,100
733,0.20,15,15,7,7,100
600,0.00,12,12,6,50,100
417,0.20,8,8,4,4,100
783,0.10,16,16,8,67,100
7017,0.06,140,140,70,10,100
483,0.10,10,10,5,6,100
9900,0.24,198,198,99,8,35
267,0.00,5,5,3,67,100
400,0.20,8,8,4,6,100
483,0.10,10,10,5,17,100
9900,-0.06,198,198,99,5,69
9900,0.04,198,198,99,4,35
583,0.10,12,12,6,33,100
9900,0.14,198,198,99,50,139
9900,0.04,198,198,99,8,35
9900,0.04,198,198,99,17,104
634,0.10,13,13,6,17,100
6283,0.06,126,126,63,9,100
9900,0.34,198,198,99,6,32
467,0.30,9,9,5,33,100
1216,0.39,24,24,12,17,100
167,0.00,3,3,2,4,100
983,1.19,20,20,10,6,11
9900,-0.06,198,198,99,33,139
5634,0.27,113,113,56,3,100
750,0.20,15,15,8,33,100
4250,0.27,85,85,43,33,100
383,0.20,8,8,4,50,100
9900,0.24,198,198,99,6,35
7000,1.16,140,140,70,9,2
9900,0.04,198,198,99,5,35
9900,0.34,198,198,99,1,32
1500,0.09,30,30,15,67,100
1667,1.19,33,33,17,7,7
9900,0.14,198,198,99,4,37
9900,0.04,198,198,99,9,35
9900,0.14,198,198,99,7,37
1033,0.29,21,21,10,17,100
867,0.09,17,17,9,17,100
8566,0.25,171,171,86,4,100
634,0.20,13,13,6,6,100
9900,0.34,198,198,99,17,83
1166,0.29,23,23,12,2,100
9900,0.04,198,198,99,7,73
834,1.20,17,17,8,10,13
1816,0.09,36,36,18,33,100
9900,0.04,198,198,99,4,35
9900,0.14,198,198,99,33,119
9900,0.04,198,198,99,17,104
1234,0.29,25,25,12,50,100
9900,0.54,198,198,99,10,28
4700,0.17,94,94,47,17,100
7866,0.45,157,157,79,6,100
7234,1.36,145,145,72,3,2
1083,0.19,22,22,11,50,100
9900,0.34,198,198,99,8,32
9900,0.44,198,198,99,3,30
3250,0.28,65,65,33,17,100
417,0.30,8,8,4,33,100
966,-0.01,19,19,10,83,100
334,0.00,7,7,3,33,100
1383,0.09,28,28,14,3,100
9900,0.04,198,198,99,9,35
9900,0.14,198,198,99,3,69
9900,0.04,198,198,99,3,73
850,0.29,17,17,9,33,100
5267,0.17,105,105,53,5,100
3366,-0.02,67,67,34,50,100
434,0.50,9,9,4,2,100
9900,0.04,198,198,99,4,35
1116,0.39,22,22,11,8,100
600,0.10,12,12,6,67,100
9900,0.04,198,198,99,6,35
9900,0.14,198,198,99,8,37
1384,-0.01,28,28,14,17,100
966,0.09,19,19,10,50,100
700,0.20,14,14,7,33,100
9050,0.05,181,181,91,6,100
9550,1.24,191,191,96,9,1
9900,0.34,198,198,99,17,83
5517,1.47,110,110,55,8,2
9900,0.34,198,198,99,6,32
9900,0.34,198,198,99,9,60
2133,0.09,43,43,21,17,100
1500,0.29,30,30,15,3,100
8000,1.15,160,160,80,5,1
600,1.20,12,12,6,3,18
4167,1.28,83,83,42,9,3
783,1.30,16,16,8,1,15
8667,0.25,173,173,87,33,100
617,0.20,12,12,6,50,100
9900,0.04,198,198,99,5,35
3333,1.28,67,67,33,4,3
9900,0.14,198,198,99,4,37
8050,1.15,161,161,81,2,1
2200,1.19,44,44,22,8,5
2150,1.19,43,43,22,2,5
9900,0.34,198,198,99,5,32
6367,1.56,127,127,64,8,2
9900,0.24,198,198,99,2,64
4433,1.37,89,89,44,5,3
450,0.30,9,9,5,17,100
8000,1.15,160,160,80,1,1
750,0.40,15,15,8,17,100
5500,1.57,110,110,55,3,2
433,0.20,9,9,4,33,100
617,0.20,12,12,6,17,100
967,1.49,19,19,10,2,13
650,0.30,13,13,7,33,100
9900,0.44,198,198,99,6,56
9900,0.24,198,198,99,17,90
400,0.20,8,8,4,50,100
9900,0.14,198,198,99,17,97
9900,0.44,198,198,99,4,56
650,1.20,13,13,7,6,17
1166,0.19,23,23,12,33,100
9900,0.54,198,198,99,7,30
617,0.00,12,12,6,17,100
9900,0.14,198,198,99,2,37
717,0.20,14,14,7,17,100
9900,0.24,198,198,99,33,111
9900,0.34,198,198,99,9,60
8050,1.15,161,161,81,10,1
9900,0.14,198,198,99,9,37
7500,1.56,150,150,75,8,2
600,0.20,12,12,6,50,100
6516,1.16,130,130,65,4,2
2567,1.38,51,51,26,4,5
9900,0.14,198,198,99,5,37
633,0.20,13,13,6,9,100
9900,0.34,198,198,99,8,32
400,0.20,8,8,4,50,100
3184,1.28,64,64,32,1,4
816,0.20,16,16,8,33,100
3600,1.18,72,72,36,1,3
9900,0.14,198,198,99,8,37
9900,-0.06,198,198,99,50,161
9900,0.34,198,198,99,17,83
7534,1.65,151,151,75,7,2
333,0.20,7,7,3,50,100
600,0.20,12,12,6,17,100
7383,1.26,148,148,74,9,2
9900,0.24,198,198,99,7,64
9900,0.04,198,198,99,3,73
9900,0.14,198,198,99,5,37
9900,0.44,198,198,99,1,30
517,0.20,10,10,5,33,100
267,0.00,5,5,3,83,100
9900,0.04,198,198,99,3,35
216,0.10,4,4,2,67,100
9900,0.14,198,198,99,7,37
7334,1.16,147,147,73,3,1
516,0.10,10,10,5,9,100
9900,0.04,198,198,99,3,73
267,0.20,5,5,3,17,100
150,0.20,3,3,2,33,100
9900,0.14,198,198,99,17,97
9900,-0.06,198,198,99,8,69
8533,1.15,171,171,85,4,1
500,0.10,10,10,5,50,100
9900,0.14,198,198,99,7,69
5134,1.37,103,103,51,5,2
250,0.20,5,5,3,50,100
9900,0.34,198,198,99,5,32
3450,1.28,69,69,35,6,3
2733,1.28,55,55,27,3,4
9900,0.54,198,198,99,2,28
1283,0.19,26,26,13,9,100
517,0.10,10,10,5,50,100
9033,1.25,181,181,90,2,1
9900,0.44,198,198,99,5,30
350,0.20,7,7,4,50,100
384,1.20,8,8,4,1,29
9900,0.14,198,198,99,2,37
9900,0.14,198,198,99,6,37
4833,1.57,97,97,48,8,3
1000,1.29,20,20,10,9,11
1917,1.29,38,38,19,7,6
9900,0.14,198,198,99,9,37
333,0.30,7,7,3,7,100
1033,0.29,21,21,10,17,100
9900,0.24,198,198,99,5,35
934,1.29,19,19,9,8,12
9900,-0.06,198,198,99,17,110
733,0.10,15,15,7,50,100
9900,0.14,198,198,99,9,37
6100,1.36,122,122,61,8,2
9900,0.24,198,198,99,6,35
9900,0.24,198,198,99,1,35
9900,0.24,198,198,99,33,111
2100,1.49,42,42,21,8,6
5967,1.36,119,119,60,2,2
233,0.20,5,5,2,50,100
883,-0.01,18,18,9,17,100
8717,1.15,174,174,87,8,1
333,0.00,7,7,3,83,100
234,0.20,5,5,2,33,100
783,0.20,16,16,8,17,100
617,0.30,12,12,6,7,100
5833,0.16,117,117,58,6,100
1150,0.19,23,23,12,17,100
9900,0.14,198,198,99,10,69
9900,0.44,198,198,99,3,30
950,0.19,19,19,10,50,100
267,0.10,5,5,3,67,100
9900,0.24,198,198,99,6,35
433,0.10,9,9,4,6,100
700,0.10,14,14,7,67,100
6000,1.46,120,120,60,3,2
667,0.20,13,13,7,17,100
1133,1.29,23,23,11,7,10
500,0.20,10,10,5,33,100
8217,0.15,164,164,82,5,100
350,0.10,7,7,4,3,100
1716,0.49,34,34,17,3,100
284,1.20,6,6,3,4,39
400,0.20,8,8,4,50,100
7733,1.35,155,155,77,1,2
1350,1.29,27,27,14,9,8
9900,0.44,198,198,99,9,30
9900,-0.06,198,198,99,4,69
9900,0.14,198,198,99,5,69
9900,0.14,198,198,99,7,69
5933,1.26,119,119,59,6,2
984,0.19,20,20,10,5,100
350,0.10,7,7,4,17,100
2950,0.08,59,59,30,6,100
300,0.20,6,6,3,4,100
700,0.20,14,14,7,7,100
866,0.19,17,17,9,17,100
2084,0.09,42,42,21,9,100
366,0.00,7,7,4,83,100
234,0.10,5,5,2,2,100
9900,0.44,198,198,99,6,30
6116,0.06,122,122,61,7,100
700,0.10,14,14,7,33,100
2034,0.09,41,41,20,3,100
183,0.10,4,4,2,3,100
1533,0.39,31,31,15,17,100
7384,0.36,148,148,74,4,100
2683,1.28,54,54,27,6,4
9650,1.14,193,193,97,4,1
4083,0.28,82,82,41,50,100
500,0.10,10,10,5,50,100
7800,0.05,156,156,78,8,100
567,0.00,11,11,6,83,100
667,0.10,13,13,7,17,100
333,0.20,7,7,3,33,100
1317,-0.01,26,26,13,7,100
1900,1.39,38,38,19,10,6
4783,0.17,96,96,48,6,100
9900,0.14,198,198,99,5,37
2800,0.18,56,56,28,6,100
1767,-0.01,35,35,18,33,100
4300,0.17,86,86,43,17,100
250,0.10,5,5,3,33,100
7766,0.15,155,155,78,33,100
1550,-0.01,31,31,16,50,100
767,1.20,15,15,8,8,14
917,0.09,18,18,9,8,100
3950,0.18,79,79,40,2,100
9900,0.14,198,198,99,8,37
2950,0.28,59,59,30,5,100
1716,-0.01,34,34,17,33,100
2917,-0.02,58,58,29,17,100
683,0.20,14,14,7,8,100
7000,0.36,140,140,70,17,100
1017,1.19,20,20,10,3,11
583,0.10,12,12,6,50,100
217,0.10,4,4,2,50,100
2567,0.18,51,51,26,33,100
4733,1.67,95,95,47,8,3
1250,0.09,25,25,13,3,100
9900,0.04,198,198,99,3,35
1067,0.19,21,21,11,4,100
300,1.20,6,6,3,3,37
900,0.29,18,18,9,17,100
366,0.10,7,7,4,33,100
5834,1.27,117,117,58,4,2
1650,0.09,33,33,17,17,100
2833,0.08,57,57,28,3,100
3417,0.18,68,68,34,33,100
2483,0.09,50,50,25,17,100
8400,1.35,168,168,84,5,1
450,1.20,9,9,5,6,24
1600,0.29,32,32,16,3,100
1400,0.19,28,28,14,50,100
6417,0.16,128,128,64,17,100
9533,1.14,191,191,95,6,1
1267,0.29,25,25,13,17,100
250,0.20,5,5,3,33,100
5066,1.57,101,101,51,7,3
500,1.20,10,10,5,2,22
9900,-0.06,198,198,99,2,69
9900,0.04,198,198,99,8,35
500,0.10,10,10,5,33,100
2067,1.49,41,41,21,7,6
2033,0.39,41,41,20,17,100
350,0.20,7,7,4,17,100
634,0.20,13,13,6,9,100
3816,1.38,76,76,38,3,3
834,1.30,17,17,8,9,14
716,0.20,14,14,7,50,100
267,0.20,5,5,3,50,100
9900,0.24,198,198,99,17,90
2267,0.39,45,45,23,17,100
3116,0.28,62,62,31,17,100
9900,0.04,198,198,99,7,35
317,0.10,6,6,3,67,100
9900,0.24,198,198,99,9,35
533,0.20,11,11,5,50,100
4234,1.17,85,85,42,4,3
716,0.20,14,14,7,17,100
3167,0.38,63,63,32,17,100
833,0.19,17,17,8,8,100
2334,1.39,47,47,23,3,5
1450,1.19,29,29,15,2,8
9900,-0.06,198,198,99,33,139
850,0.39,17,17,9,8,100
583,0.20,12,12,6,2,100
9900,0.44,198,198,99,2,30
333,0.20,7,7,3,50,100
284,0.10,6,6,3,50,100
9900,0.04,198,198,99,7,35
500,1.30,10,10,5,5,23
750,1.20,15,15,8,2,15
883,1.19,18,18,9,9,12
8467,0.35,169,169,85,4,100
9900,0.04,198,198,99,17,104
383,0.20,8,8,4,17,100
2750,0.48,55,55,28,8,100
9900,0.24,198,198,99,33,111
9900,0.14,198,198,99,50,139
9900,0.34,198,198,99,9,60
583,0.20,12,12,6,33,100
617,0.20,12,12,6,6,100
383,0.20,8,8,4,9,100
734,0.20,15,15,7,33,100
283,0.10,6,6,3,17,100
5583,1.17,112,112,56,6,2
1567,1.29,31,31,16,9,7
9900,0.34,198,198,99,6,32
3867,0.28,77,77,39,33,100
9900,0.24,198,198,99,7,64
616,0.10,12,12,6,67,100
9900,0.44,198,198,99,8,30
700,0.20,14,14,7,50,100
417,0.20,8,8,4,33,100
2817,0.38,56,56,28,17,100
9900,0.24,198,198,99,17,90
316,0.20,6,6,3,33,100
9900,0.44,198,198,99,9,56
7584,1.65,152,152,76,6,2
550,0.20,11,11,6,33,100
9900,0.34,198,198,99,9,32
9900,0.04,198,198,99,2,35
433,0.20,9,9,4,50,100
283,0.20,6,6,3,50,100
9900,0.24,198,198,99,17,90
1467,0.29,29,29,15,9,100
417,0.20,8,8,4,17,100
5950,1.46,119,119,60,5,2
9900,0.24,198,198,99,1,35
9900,0.44,198,198,99,2,30
9900,0.34,198,198,99,9,32
983,0.29,20,20,10,8,100
517,0.20,10,10,5,2,100
700,0.20,14,14,7,50,100
1066,0.29,21,21,11,33,100
1250,0.39,25,25,13,17,100
1850,0.39,37,37,19,17,100
9900,0.34,198,198,99,7,32
984,0.29,20,20,10,17,100
9900,0.14,198,198,99,17,97
766,0.20,15,15,8,50,100
1134,1.19,23,23,11,9,10
383,0.20,8,8,4,17,100
750,0.30,15,15,8,7,100
217,0.00,4,4,2,50,100
350,0.10,7,7,4,1,100
983,0.29,20,20,10,33,100
5700,1.17,114,114,57,4,2
9900,0.34,198,198,99,4,32
1217,0.29,24,24,12,3,100
5433,1.27,109,109,54,8,2
9900,0.24,198,198,99,2,35
550,0.10,11,11,6,83,100
9900,0.04,198,198,99,9,35
1283,1.29,26,26,13,3,9
384,0.20,8,8,4,50,100
466,0.10,9,9,5,33,100
1600,1.59,32,32,16,10,8
3117,1.38,62,62,31,4,4
2517,1.18,50,50,25,2,4
5133,1.37,103,103,51,9,2
3267,1.18,65,65,33,7,3
9900,0.34,198,198,99,8,32
466,0.10,9,9,5,17,100
984,0.09,20,20,10,17,100
666,0.20,13,13,7,50,100
367,1.20,7,7,4,8,30
417,0.20,8,8,4,17,100
633,0.20,13,13,6,33,100
983,0.29,20,20,10,17,100
1667,1.29,33,33,17,7,7
883,1.19,18,18,9,3,12
9900,0.14,198,198,99,2,69
9900,0.14,198,198,99,3,69
300,1.20,6,6,3,4,37
634,0.20,13,13,6,4,100
233,1.30,5,5,2,2,49
7467,1.36,149,149,75,6,2
850,1.19,17,17,9,3,13
766,1.30,15,15,8,5,15
534,1.20,11,11,5,6,21
3750,-0.02,75,75,38,5,100
2883,0.38,58,58,29,6,100
583,0.20,12,12,6,33,100
9900,0.24,198,198,99,5,35
1434,0.39,29,29,14,17,100
1066,0.19,21,21,11,17,100
1300,1.19,26,26,13,6,8
984,1.29,20,20,10,7,12
600,1.20,12,12,6,3,18
9900,0.14,198,198,99,8,69
9900,0.04,198,198,99,6,35
3000,1.28,60,60,30,6,4
300,0.20,6,6,3,17,100
1183,0.19,24,24,12,17,100
333,0.20,7,7,3,17,100
9900,0.24,198,198,99,8,35
9900,0.44,198,198,99,6,56
1750,0.09,35,35,18,67,100
9900,0.14,198,198,99,33,119
3950,0.08,79,79,40,67,100
2150,0.09,43,43,22,50,100
1184,0.19,24,24,12,3,100
3516,0.18,70,70,35,2,100
5784,0.17,116,116,58,4,100
433,0.10,9,9,4,6,100
950,0.09,19,19,10,5,100
7133,0.46,143,143,71,3,100
267,1.30,5,5,3,4,43
850,0.19,17,17,9,1,100
333,0.20,7,7,3,33,100
484,0.20,10,10,5,50,100
483,0.10,10,10,5,33,100
3783,1.18,76,76,38,6,3
3634,0.08,73,73,36,17,100
1150,0.09,23,23,12,67,100
9900,0.14,198,198,99,5,37
4216,0.17,84,84,42,33,100
1784,0.39,36,36,18,8,100
383,0.10,8,8,4,50,100
9900,0.14,198,198,99,3,37
550,0.10,11,11,6,17,100
9900,0.24,198,198,99,17,90
800,0.30,16,16,8,33,100
317,0.20,6,6,3,17,100
466,0.10,9,9,5,17,100
417,0.20,8,8,4,50,100
9900,-0.06,198,198,99,17,110
9900,0.14,198,198,99,3,37
1800,0.09,36,36,18,67,100
417,0.20,8,8,4,50,100
266,0.00,5,5,3,50,100
950,0.19,19,19,10,17,100
9900,0.04,198,198,99,6,35
1017,0.29,20,20,10,9,100
367,0.20,7,7,4,50,100
250,0.20,5,5,3,33,100
7400,1.56,148,148,74,8,2
1583,0.19,32,32,16,17,100
9900,0.24,198,198,99,1,35
9900,0.14,198,198,99,50,139
583,0.20,12,12,6,50,100
417,1.20,8,8,4,8,26
9900,0.14,198,198,99,5,37
783,0.20,16,16,8,50,100
1634,1.49,33,33,16,9,8
1216,1.39,24,24,12,3,10
7117,0.16,142,142,71,33,100
9900,0.04,198,198,99,8,35
9900,0.24,198,198,99,2,64
4517,1.37,90,90,45,8,3
6133,1.26,123,123,61,6,2
600,0.20,12,12,6,33,100
550,0.30,11,11,6,33,100
467,0.20,9,9,5,17,100
666,1.20,13,13,7,7,16
9900,0.34,198,198,99,9,32
9900,0.04,198,198,99,17,104
517,0.20,10,10,5,33,100
1483,0.19,30,30,15,50,100
9900,0.04,198,198,99,50,149
1834,1.39,37,37,18,7,7
1583,0.09,32,32,16,33,100
2833,1.18,57,57,28,3,4
567,1.20,11,11,6,2,19
983,1.39,20,20,10,7,12
4167,1.48,83,83,42,8,3
1533,1.19,31,31,15,5,7
417,0.20,8,8,4,50,100
3817,1.28,76,76,38,4,3
3516,1.48,70,70,35,10,4
517,0.20,10,10,5,33,100
700,0.10,14,14,7,50,100
717,0.10,14,14,7,50,100
9900,0.24,198,198,99,3,35
4216,1.27,84,84,42,7,3
1417,1.29,28,28,14,5,8
533,1.20,11,11,5,1,21
9900,0.34,198,198,99,6,32
467,0.20,9,9,5,2,100
9900,0.04,198,198,99,4,35
9900,0.04,198,198,99,3,35
9900,0.34,198,198,99,5,32
533,0.20,11,11,5,50,100
9900,0.04,198,198,99,3,35
3367,0.28,67,67,34,3,100
9900,0.24,198,198,99,9,35
1883,0.39,38,38,19,6,100
9900,0.14,198,198,99,5,37
950,1.19,19,19,10,9,12
9900,0.04,198,198,99,33,129
9900,-0.06,198,198,99,17,110
500,0.10,10,10,5,33,100
400,0.10,8,8,4,67,100
6450,1.36,129,129,65,5,2
9600,1.24,192,192,96,10,1
500,0.30,10,10,5,33,100
9900,0.14,198,198,99,4,69
1367,1.39,27,27,14,8,9
9900,0.34,198,198,99,17,83
1100,0.29,22,22,11,5,100
417,0.20,8,8,4,50,100
9900,0.14,198,198,99,2,37
916,0.29,18,18,9,33,100
834,0.00,17,17,8,50,100
9900,-0.06,198,198,99,7,69
9900,0.04,198,198,99,67,167
