Setp Count,Reward,Steps Time,Time to MaxSetp,Stress,Stress2,Stress3
5583,-0.03,112,112,56,33,100
5400,1.27,108,108,54,6,2
9950,0.14,199,199,100,1,37
9950,0.34,199,199,100,2,32
217,1.20,4,4,2,4,51
583,0.00,12,12,6,83,100
1917,1.19,38,38,19,3,6
2133,0.19,43,43,21,8,100
1167,1.59,23,23,12,5,11
2266,1.59,45,45,23,9,6
2134,1.69,43,43,21,3,6
1050,0.19,21,21,11,17,100
9950,0.14,199,199,100,5,37
6000,1.66,120,120,60,7,2
3116,1.18,62,62,31,4,3
6367,1.36,127,127,64,10,2
467,0.10,9,9,5,67,100
2050,0.19,41,41,21,50,100
7416,1.16,148,148,74,5,1
717,1.40,14,14,7,6,17
7100,-0.04,142,142,71,17,100
333,0.10,7,7,3,50,100
9950,0.04,199,199,100,6,35
3884,0.18,78,78,39,17,100
4233,0.27,85,85,42,10,100
7883,-0.05,158,158,79,6,100
9950,0.54,199,199,100,3,28
2784,1.48,56,56,28,1,4
9950,0.44,199,199,100,6,30
850,0.09,17,17,9,67,100
7116,1.46,142,142,71,8,2
534,0.10,11,11,5,67,100
5450,1.17,109,109,55,9,2
816,0.20,16,16,8,17,100
2300,0.29,46,46,23,4,100
684,0.10,14,14,7,8,100
4583,0.07,92,92,46,5,100
9950,0.24,199,199,100,4,35
9950,0.04,199,199,100,9,73
6267,1.16,125,125,63,1,2
200,0.00,4,4,2,83,100
9950,0.04,199,199,100,17,104
9950,-0.06,199,199,100,9,69
5816,1.37,116,116,58,3,2
1384,0.09,28,28,14,67,100
8316,1.45,166,166,83,5,1
9950,0.14,199,199,100,17,97
9950,-0.06,199,199,100,17,110
4067,0.48,81,81,41,2,100
9950,0.44,199,199,100,7,56
3167,0.18,63,63,32,17,100
1566,0.09,31,31,16,9,100
5034,1.17,101,101,50,6,2
9950,0.14,199,199,100,10,37
3400,1.28,68,68,34,5,3
4733,1.37,95,95,47,2,3
4083,1.28,82,82,41,4,3
784,0.10,16,16,8,33,100
9950,0.24,199,199,100,2,64
466,0.20,9,9,5,50,100
800,1.30,16,16,8,7,14
9950,0.34,199,199,100,8,32
417,1.20,8,8,4,8,26
1267,1.39,25,25,13,5,9
633,0.10,13,13,6,17,100
2633,0.08,53,53,26,9,100
5634,1.17,113,113,56,5,2
8850,1.25,177,177,89,5,1
9950,0.34,199,199,100,17,83
1716,1.39,34,34,17,2,7
584,0.10,12,12,6,67,100
9950,0.14,199,199,100,17,104
733,0.30,15,15,7,33,100
1717,0.29,34,34,17,4,100
9950,0.24,199,199,100,2,35
3050,0.28,61,61,31,17,100
9950,0.34,199,199,100,3,32
1900,0.29,38,38,19,6,100
9950,0.34,199,199,100,3,32
916,0.19,18,18,9,2,100
3817,0.28,76,76,38,2,100
4233,1.37,85,85,42,9,3
9950,0.34,199,199,100,4,32
2817,0.08,56,56,28,3,100
9950,0.04,199,199,100,8,35
9950,0.04,199,199,100,6,35
4450,0.17,89,89,45,50,100
9950,0.14,199,199,100,33,119
667,0.00,13,13,7,17,100
8933,1.45,179,179,89,9,1
1733,0.29,35,35,17,17,100
9950,0.34,199,199,100,17,83
550,0.30,11,11,6,33,100
3834,1.28,77,77,38,1,3
5366,1.37,107,107,54,9,2
417,1.20,8,8,4,5,26
9950,0.44,199,199,100,8,56
9950,0.44,199,199,100,7,30
1733,1.59,35,35,17,5,7
9684,0.34,194,194,97,4,100
2716,0.18,54,54,27,17,100
9950,0.14,199,199,100,8,69
9950,0.14,199,199,100,7,37
9950,0.34,199,199,100,17,83
9950,0.14,199,199,100,10,37
9950,0.04,199,199,100,4,35
567,1.20,11,11,6,10,19
6067,0.16,121,121,61,3,100
9950,0.14,199,199,100,4,37
9950,0.34,199,199,100,5,32
666,0.10,13,13,7,17,100
9950,0.04,199,199,100,2,73
5400,1.57,108,108,54,8,2
3217,1.48,64,64,32,8,4
1017,0.09,20,20,10,17,100
783,0.20,16,16,8,9,100
600,0.30,12,12,6,17,100
9950,0.24,199,199,100,4,35
5083,0.17,102,102,51,3,100
2000,0.19,40,40,20,7,100
9950,0.04,199,199,100,7,35
9950,0.14,199,199,100,3,37
9950,0.04,199,199,100,17,104
9950,0.14,199,199,100,6,37
9950,0.44,199,199,100,4,30
967,0.19,19,19,10,17,100
2067,0.49,41,41,21,8,100
9950,0.34,199,199,100,6,32
233,0.10,5,5,2,33,100
9950,0.14,199,199,100,33,119
7900,0.15,158,158,79,5,100
9950,0.04,199,199,100,3,35
1067,0.29,21,21,11,33,100
3683,0.18,74,74,37,50,100
9950,0.14,199,199,100,10,37
8267,0.15,165,165,83,17,100
816,1.40,16,16,8,5,15
2600,1.38,52,52,26,8,5
9950,0.24,199,199,100,3,64
600,0.20,12,12,6,50,100
9950,0.04,199,199,100,10,35
9950,0.04,199,199,100,6,35
9950,0.04,199,199,100,17,104
134,0.10,3,3,1,50,100
1000,0.09,20,20,10,5,100
9950,0.04,199,199,100,6,35
733,0.20,15,15,7,50,100
5517,0.07,110,110,55,2,100
1016,0.19,20,20,10,33,100
2317,0.09,46,46,23,6,100
567,0.20,11,11,6,50,100
233,0.00,5,5,2,9,100
383,0.10,8,8,4,50,100
3067,0.08,61,61,31,17,100
883,0.29,18,18,9,33,100
3984,0.28,80,80,40,33,100
1666,0.29,33,33,17,17,100
617,0.30,12,12,6,33,100
9550,0.14,191,191,96,7,100
2467,1.39,49,49,25,9,5
766,1.20,15,15,8,2,14
4117,1.58,82,82,41,4,3
4600,0.17,92,92,46,17,100
867,0.29,17,17,9,33,100
9950,0.24,199,199,100,6,35
1233,0.29,25,25,12,33,100
850,1.19,17,17,9,3,13
2567,1.18,51,51,26,8,4
416,0.30,8,8,4,17,100
9950,0.24,199,199,100,33,111
684,0.20,14,14,7,33,100
1033,0.29,21,21,10,33,100
7633,0.25,153,153,76,9,100
1067,0.19,21,21,11,33,100
9950,0.04,199,199,100,8,35
1650,0.49,33,33,17,7,100
1767,1.29,35,35,18,8,6
2216,1.49,44,44,22,3,6
867,0.29,17,17,9,33,100
667,0.20,13,13,7,50,100
7633,-0.05,153,153,76,2,100
583,0.20,12,12,6,17,100
917,0.49,18,18,9,5,100
700,1.20,14,14,7,2,16
9950,0.14,199,199,100,3,37
483,0.00,10,10,5,33,100
567,0.20,11,11,6,50,100
2133,0.49,43,43,21,10,100
434,1.20,9,9,4,5,25
666,0.20,13,13,7,33,100
1767,0.29,35,35,18,33,100
8217,0.15,164,164,82,17,100
683,0.10,14,14,7,67,100
283,0.30,6,6,3,17,100
1917,0.29,38,38,19,17,100
2350,0.09,47,47,24,17,100
1300,-0.01,26,26,13,9,100
817,1.30,16,16,8,8,14
4216,0.17,84,84,42,2,100
867,0.19,17,17,9,9,100
9950,0.14,199,199,100,9,37
9950,0.04,199,199,100,33,129
1333,0.19,27,27,13,33,100
9950,0.04,199,199,100,17,104
800,0.20,16,16,8,33,100
367,0.20,7,7,4,33,100
1383,0.39,28,28,14,17,100
450,0.40,9,9,5,8,100
1267,0.19,25,25,13,50,100
9950,0.44,199,199,100,3,56
3367,0.38,67,67,34,17,100
5250,1.37,105,105,53,10,2
2116,1.19,42,42,21,9,5
250,0.00,5,5,3,33,100
3584,0.28,72,72,36,5,100
6983,0.26,140,140,70,33,100
583,0.20,12,12,6,5,100
600,0.30,12,12,6,17,100
9950,0.24,199,199,100,3,35
9950,0.34,199,199,100,5,32
1600,1.19,32,32,16,6,7
2650,0.08,53,53,27,33,100
9900,0.44,198,198,99,17,100
884,0.19,18,18,9,50,100
3050,1.28,61,61,31,7,4
1116,0.19,22,22,11,17,100
217,0.20,4,4,2,50,100
5567,1.27,111,111,56,6,2
2050,1.29,41,41,21,5,6
4150,0.08,83,83,42,50,100
2783,1.48,56,56,28,10,4
2517,0.28,50,50,25,17,100
800,0.10,16,16,8,10,100
6366,1.36,127,127,64,3,2
284,0.10,6,6,3,8,100
6616,1.16,132,132,66,2,2
3617,1.58,72,72,36,3,4
9950,0.24,199,199,100,10,35
2517,1.28,50,50,25,5,5
9950,0.24,199,199,100,6,35
2600,1.18,52,52,26,9,4
700,0.10,14,14,7,17,100
5916,1.26,118,118,59,10,2
984,1.39,20,20,10,7,12
3283,1.18,66,66,33,3,3
483,0.20,10,10,5,50,100
9950,0.14,199,199,100,1,37
9950,-0.06,199,199,100,6,69
5134,0.17,103,103,51,6,100
4183,1.27,84,84,42,6,3
8783,1.35,176,176,88,6,1
417,0.10,8,8,4,67,100
9950,0.14,199,199,100,5,37
5650,0.07,113,113,57,4,100
9950,0.04,199,199,100,7,73
9950,0.14,199,199,100,2,69
9950,0.14,199,199,100,6,37
717,0.10,14,14,7,50,100
9950,0.24,199,199,100,6,35
9950,0.14,199,199,100,33,119
9950,0.54,199,199,100,8,28
9950,0.04,199,199,100,33,129
5016,1.27,100,100,50,8,2
9950,0.24,199,199,100,2,35
1000,1.29,20,20,10,2,11
1234,0.19,25,25,12,4,100
183,0.00,4,4,2,10,100
4317,1.37,86,86,43,7,3
9950,0.24,199,199,100,6,64
500,0.20,10,10,5,2,100
9950,0.34,199,199,100,5,32
9950,0.04,199,199,100,7,35
9950,0.14,199,199,100,5,69
9950,0.14,199,199,100,5,37
533,1.20,11,11,5,2,21
6517,0.36,130,130,65,2,100
2883,0.08,58,58,29,5,100
1283,1.19,26,26,13,3,9
9950,-0.06,199,199,100,8,69
9950,0.14,199,199,100,6,37
9950,0.34,199,199,100,17,83
9950,0.24,199,199,100,4,64
1350,0.39,27,27,14,5,100
1534,0.29,31,31,15,7,100
200,0.20,4,4,2,50,100
9950,0.14,199,199,100,3,37
433,0.20,9,9,4,17,100
3883,1.18,78,78,39,8,3
9950,0.14,199,199,100,1,37
834,0.19,17,17,8,17,100
9950,0.44,199,199,100,6,56
9950,0.04,199,199,100,3,35
7816,1.35,156,156,78,5,2
1517,0.29,30,30,15,17,100
5533,1.27,111,111,55,3,2
7217,1.36,144,144,72,9,2
817,0.20,16,16,8,17,100
9950,0.14,199,199,100,10,37
9950,0.04,199,199,100,8,35
9950,0.04,199,199,100,7,35
9950,0.34,199,199,100,3,32
9950,0.44,199,199,100,6,30
3183,1.38,64,64,32,8,4
9950,0.44,199,199,100,4,30
5617,0.27,112,112,56,17,100
6600,1.16,132,132,66,8,2
433,0.20,9,9,4,17,100
9950,0.44,199,199,100,9,56
9950,0.24,199,199,100,3,64
2350,0.09,47,47,24,6,100
617,0.10,12,12,6,33,100
4916,-0.03,98,98,49,83,100
1267,0.39,25,25,13,17,100
2000,0.29,40,40,20,33,100
617,0.20,12,12,6,33,100
1183,0.19,24,24,12,2,100
750,0.10,15,15,8,17,100
3233,0.38,65,65,32,7,100
9950,0.14,199,199,100,10,37
9950,0.14,199,199,100,7,37
6300,0.06,126,126,63,50,100
567,0.20,11,11,6,33,100
5817,1.37,116,116,58,2,2
7283,0.06,146,146,73,9,100
9950,-0.06,199,199,100,67,179
9950,0.24,199,199,100,2,35
517,0.10,10,10,5,50,100
5633,0.17,113,113,56,7,100
9950,-0.06,199,199,100,33,139
550,0.20,11,11,6,50,100
9950,0.14,199,199,100,50,139
9950,0.04,199,199,100,8,35
9950,0.14,199,199,100,5,37
967,0.29,19,19,10,33,100
9950,0.14,199,199,100,2,69
9950,0.04,199,199,100,9,73
9950,0.24,199,199,100,7,35
6050,0.06,121,121,61,33,100
283,0.10,6,6,3,67,100
9950,0.24,199,199,100,4,64
367,0.10,7,7,4,17,100
9950,0.14,199,199,100,33,119
9950,0.34,199,199,100,10,60
4283,0.07,86,86,43,50,100
8950,1.15,179,179,90,5,1
550,0.20,11,11,6,33,100
6883,1.26,138,138,69,9,2
9000,1.15,180,180,90,10,1
9950,0.14,199,199,100,7,37
350,0.10,7,7,4,50,100
9950,0.04,199,199,100,17,104
9950,0.14,199,199,100,5,37
9950,0.34,199,199,100,6,60
9950,0.04,199,199,100,50,149
450,0.20,9,9,5,33,100
6400,0.36,128,128,64,7,100
217,0.10,4,4,2,83,100
9950,-0.06,199,199,100,9,69
4650,1.27,93,93,47,7,2
2983,0.08,60,60,30,33,100
2534,1.38,51,51,25,3,5
2816,0.38,56,56,28,17,100
6667,0.26,133,133,67,17,100
600,0.10,12,12,6,67,100
9950,0.14,199,199,100,4,37
5967,0.16,119,119,60,33,100
466,0.20,9,9,5,7,100
1484,0.09,30,30,15,17,100
9733,0.34,195,195,97,6,100
9950,0.04,199,199,100,3,35
1417,0.09,28,28,14,3,100
5733,1.27,115,115,57,4,2
483,0.20,10,10,5,10,100
9950,-0.06,199,199,100,9,69
3167,0.08,63,63,32,83,100
1583,0.29,32,32,16,17,100
1134,0.29,23,23,11,33,100
9950,0.14,199,199,100,9,37
7050,0.16,141,141,71,8,100
516,0.20,10,10,5,33,100
600,0.30,12,12,6,17,100
9950,0.14,199,199,100,2,69
9950,0.24,199,199,100,33,111
9950,0.04,199,199,100,5,35
9950,0.34,199,199,100,2,60
1300,0.19,26,26,13,9,100
9950,0.24,199,199,100,17,90
9950,0.24,199,199,100,8,35
9950,0.14,199,199,100,17,97
4967,0.27,99,99,50,33,100
2767,0.08,55,55,28,4,100
500,0.20,10,10,5,17,100
466,0.20,9,9,5,50,100
850,1.29,17,17,9,5,13
9950,0.44,199,199,100,8,30
217,1.20,4,4,2,4,51
950,0.19,19,19,10,50,100
2567,0.08,51,51,26,5,100
9950,0.14,199,199,100,5,69
9950,0.04,199,199,100,1,35
9950,0.14,199,199,100,6,37
966,1.19,19,19,10,3,11
9950,0.14,199,199,100,8,37
2067,0.49,41,41,21,7,100
9733,1.24,195,195,97,8,1
9950,0.24,199,199,100,33,111
9267,1.34,185,185,93,2,1
9950,0.04,199,199,100,33,129
1517,0.29,30,30,15,5,100
9950,0.14,199,199,100,33,119
916,1.29,18,18,9,6,13
800,0.40,16,16,8,17,100
1984,1.49,40,40,20,9,6
316,0.20,6,6,3,17,100
8350,0.25,167,167,84,6,100
4017,1.38,80,80,40,3,3
9950,0.04,199,199,100,17,104
9950,0.34,199,199,100,5,32
9950,-0.06,199,199,100,17,110
417,1.20,8,8,4,6,26
2300,1.19,46,46,23,9,5
4700,0.27,94,94,47,17,100
7750,1.45,155,155,78,4,2
9950,0.14,199,199,100,3,37
283,0.00,6,6,3,50,100
9950,0.14,199,199,100,4,37
183,0.00,4,4,2,50,100
2717,0.18,54,54,27,50,100
7167,0.36,143,143,72,1,100
266,0.10,5,5,3,4,100
817,0.30,16,16,8,17,100
9950,0.24,199,199,100,3,35
5750,1.57,115,115,58,1,2
4267,1.17,85,85,43,1,3
1200,1.29,24,24,12,6,10
9950,0.24,199,199,100,3,35
9950,0.14,199,199,100,6,69
3300,1.48,66,66,33,8,4
9950,0.34,199,199,100,10,60
466,0.30,9,9,5,33,100
534,0.20,11,11,5,33,100
1333,0.09,27,27,13,17,100
5383,1.27,108,108,54,8,2
350,0.20,7,7,4,50,100
1234,0.39,25,25,12,17,100
9950,0.44,199,199,100,2,30
883,0.09,18,18,9,17,100
783,0.30,16,16,8,33,100
617,0.10,12,12,6,50,100
1367,0.19,27,27,14,1,100
9950,0.34,199,199,100,6,32
9950,0.04,199,199,100,9,35
9950,-0.06,199,199,100,17,110
9950,0.34,199,199,100,4,32
533,0.20,11,11,5,9,100
2567,0.28,51,51,26,5,100
9950,0.34,199,199,100,2,60
9950,0.04,199,199,100,9,35
9950,0.44,199,199,100,2,56
1383,0.09,28,28,14,2,100
267,0.40,5,5,3,33,100
1200,0.19,24,24,12,17,100
4916,0.07,98,98,49,50,100
4450,1.47,89,89,45,5,3
800,0.30,16,16,8,33,100
9950,0.44,199,199,100,3,56
9950,0.34,199,199,100,6,60
234,1.20,5,5,2,1,47
6150,0.26,123,123,62,6,100
2100,1.19,42,42,21,4,5
9950,0.14,199,199,100,10,69
1766,1.19,35,35,18,5,6
4984,1.37,100,100,50,2,2
2983,1.18,60,60,30,4,4
9950,0.04,199,199,100,33,129
9950,0.34,199,199,100,4,32
267,0.20,5,5,3,50,100
9950,0.04,199,199,100,4,73
9950,0.54,199,199,100,9,28
9950,0.04,199,199,100,5,35
5950,1.36,119,119,60,5,2
466,0.40,9,9,5,33,100
2567,0.38,51,51,26,3,100
5567,1.27,111,111,56,7,2
3833,0.18,77,77,38,5,100
8167,1.15,163,163,82,7,1
9950,0.14,199,199,100,5,37
9950,0.34,199,199,100,7,60
566,0.30,11,11,6,33,100
217,0.20,4,4,2,4,100
9950,0.24,199,199,100,9,64
850,0.19,17,17,9,50,100
150,0.30,3,3,2,17,100
4500,0.07,90,90,45,7,100
9950,0.34,199,199,100,6,60
6283,1.66,126,126,63,5,2
200,0.30,4,4,2,33,100
450,0.30,9,9,5,33,100
9950,0.24,199,199,100,3,35
517,0.20,10,10,5,8,100
317,1.20,6,6,3,9,35
4233,0.27,85,85,42,5,100
2050,0.19,41,41,21,17,100
9950,0.24,199,199,100,6,35
467,0.20,9,9,5,33,100
600,0.20,12,12,6,33,100
9950,0.34,199,199,100,2,32
9233,1.24,185,185,92,3,1
9950,0.34,199,199,100,17,83
700,0.10,14,14,7,50,100
2733,0.38,55,55,27,2,100
1067,0.19,21,21,11,17,100
983,0.19,20,20,10,50,100
9950,0.24,199,199,100,8,64
1400,0.19,28,28,14,50,100
184,1.20,4,4,2,8,60
633,0.20,13,13,6,50,100
767,0.20,15,15,8,17,100
1383,1.19,28,28,14,3,8
250,0.00,5,5,3,67,100
283,0.30,6,6,3,50,100
4367,0.07,87,87,44,4,100
9950,0.04,199,199,100,8,73
9950,0.04,199,199,100,7,35
167,1.30,3,3,2,9,69
3600,1.18,72,72,36,8,3
9950,-0.06,199,199,100,33,139
3083,0.08,62,62,31,50,100
9950,-0.06,199,199,100,8,69
9950,0.04,199,199,100,3,35
1117,0.09,22,22,11,17,100
9950,0.24,199,199,100,9,64
2066,0.19,41,41,21,8,100
9950,0.14,199,199,100,5,69
567,0.20,11,11,6,33,100
9950,0.14,199,199,100,9,69
1050,0.19,21,21,11,5,100
1300,0.19,26,26,13,50,100
9917,1.24,198,198,99,3,1
9950,0.24,199,199,100,6,35
9950,0.04,199,199,100,7,73
833,0.09,17,17,8,17,100
617,0.20,12,12,6,10,100
9950,-0.06,199,199,100,3,69
316,1.30,6,6,3,5,36
5334,1.57,107,107,53,8,2
9950,0.14,199,199,100,5,37
9950,0.04,199,199,100,5,73
1583,0.19,32,32,16,17,100
9950,0.44,199,199,100,6,30
817,0.30,16,16,8,17,100
9950,0.04,199,199,100,33,129
6066,0.06,121,121,61,3,100
9950,-0.06,199,199,100,33,139
2984,0.18,60,60,30,3,100
9950,0.24,199,199,100,17,90
6316,0.06,126,126,63,6,100
6834,0.06,137,137,68,33,100
716,0.40,14,14,7,10,100
9950,0.14,199,199,100,1,37
9950,0.24,199,199,100,4,64
2050,0.19,41,41,21,17,100
717,0.30,14,14,7,33,100
9950,0.04,199,199,100,8,35
9950,0.04,199,199,100,1,35
1017,1.39,20,20,10,3,12
550,0.20,11,11,6,8,100
7900,1.35,158,158,79,8,1
933,0.09,19,19,9,17,100
633,0.20,13,13,6,17,100
250,0.10,5,5,3,67,100
1667,1.39,33,33,17,6,7
3217,1.38,64,64,32,9,4
233,1.20,5,5,2,2,47
383,1.20,8,8,4,8,29
617,0.10,12,12,6,67,100
9950,0.44,199,199,100,3,56
2767,0.38,55,55,28,17,100
9950,0.24,199,199,100,10,35
466,0.20,9,9,5,33,100
9950,0.04,199,199,100,67,167
484,1.20,10,10,5,10,23
500,0.30,10,10,5,17,100
366,0.20,7,7,4,8,100
9950,0.44,199,199,100,9,30
8434,0.45,169,169,84,3,100
9950,0.24,199,199,100,1,35
9950,0.14,199,199,100,1,37
800,0.10,16,16,8,5,100
1583,0.09,32,32,16,8,100
333,0.10,7,7,3,33,100
634,0.30,13,13,6,17,100
9950,0.14,199,199,100,7,69
250,0.20,5,5,3,33,100
883,0.09,18,18,9,33,100
2467,0.19,49,49,25,17,100
6016,1.16,120,120,60,2,2
9950,0.24,199,199,100,7,35
5850,0.06,117,117,59,3,100
684,0.20,14,14,7,50,100
9950,0.14,199,199,100,9,37
9950,0.14,199,199,100,8,37
1133,0.29,23,23,11,33,100
750,0.20,15,15,8,33,100
7500,1.56,150,150,75,6,2
567,0.20,11,11,6,17,100
8933,0.15,179,179,89,7,100
3183,0.08,64,64,32,9,100
134,1.20,3,3,1,2,83
9950,0.34,199,199,100,10,32
9950,0.24,199,199,100,17,90
783,0.20,16,16,8,2,100
2117,0.19,42,42,21,17,100
1883,0.09,38,38,19,17,100
9950,0.04,199,199,100,3,35
9950,0.24,199,199,100,9,35
9950,0.14,199,199,100,17,97
233,0.00,5,5,2,83,100
5634,0.47,113,113,56,9,100
1450,0.19,29,29,15,17,100
383,0.10,8,8,4,67,100
400,0.00,8,8,4,33,100
1750,0.19,35,35,18,8,100
6183,0.26,124,124,62,3,100
9950,-0.06,199,199,100,2,69
3767,1.38,75,75,38,5,3
1217,0.19,24,24,12,17,100
1300,0.29,26,26,13,17,100
1716,0.19,34,34,17,50,100
