Setp Count,Reward,Steps Time,Time to MaxSetp,Stress,Stress2,Stress3
9900,0.04,198,198,99,3,4
1150,0.29,23,23,12,17,100
316,0.20,6,6,3,8,100
9900,0.14,198,198,99,2,14
9900,0.04,198,198,99,4,4
4300,0.37,86,86,43,8,100
9900,0.14,198,198,99,6,14
9900,0.04,198,198,99,7,4
9900,0.24,198,198,99,9,24
234,0.20,5,5,2,50,100
750,0.10,15,15,8,67,100
1166,1.29,23,23,12,2,10
417,0.10,8,8,4,67,100
667,0.10,13,13,7,6,100
9900,0.14,198,198,99,8,14
9900,0.14,198,198,99,7,14
9900,0.34,198,198,99,1,34
9900,0.14,198,198,99,6,14
3000,1.58,60,60,30,6,4
1800,0.19,36,36,18,33,100
300,0.20,6,6,3,33,100
250,0.20,5,5,3,50,100
683,0.10,14,14,7,33,100
9900,0.34,198,198,99,9,34
2317,0.19,46,46,23,7,100
9900,0.24,198,198,99,33,24
233,0.20,5,5,2,33,100
6150,1.46,123,123,62,6,2
550,1.20,11,11,6,6,20
9900,0.14,198,198,99,4,14
1333,0.09,27,27,13,17,100
9900,0.14,198,198,99,4,14
250,0.10,5,5,3,67,100
4300,1.37,86,86,43,2,3
2134,1.39,43,43,21,1,6
750,0.20,15,15,8,67,100
433,0.10,9,9,4,17,100
483,0.10,10,10,5,50,100
1934,1.49,39,39,19,4,6
9900,0.54,198,198,99,2,54
2516,1.28,50,50,25,8,5
5750,1.27,115,115,58,3,2
4650,1.27,93,93,47,7,2
9900,0.34,198,198,99,3,34
9300,1.54,186,186,93,7,1
367,0.10,7,7,4,33,100
9900,0.24,198,198,99,6,24
1000,0.29,20,20,10,9,100
3583,1.18,72,72,36,6,3
1917,0.39,38,38,19,4,100
567,0.20,11,11,6,33,100
1483,0.09,30,30,15,50,100
550,0.20,11,11,6,17,100
4400,1.27,88,88,44,2,3
9900,0.14,198,198,99,17,14
9900,0.44,198,198,99,4,44
1150,1.29,23,23,12,2,10
600,0.10,12,12,6,67,100
9900,0.14,198,198,99,3,14
383,0.20,8,8,4,17,100
734,0.10,15,15,7,17,100
533,0.20,11,11,5,3,100
1667,1.39,33,33,17,7,7
2833,0.28,57,57,28,17,100
417,0.20,8,8,4,17,100
2000,1.19,40,40,20,3,5
766,1.40,15,15,8,10,16
600,0.30,12,12,6,33,100
900,0.19,18,18,9,17,100
9900,0.04,198,198,99,17,4
9900,0.44,198,198,99,5,44
784,0.10,16,16,8,33,100
450,0.20,9,9,5,33,100
533,0.10,11,11,5,17,100
150,0.10,3,3,2,50,100
367,0.20,7,7,4,33,100
2616,1.18,52,52,26,5,4
9900,0.04,198,198,99,8,4
3284,1.48,66,66,33,10,4
650,0.20,13,13,7,17,100
383,1.20,8,8,4,7,29
5183,1.67,104,104,52,7,3
9900,0.34,198,198,99,2,34
9134,1.55,183,183,91,2,1
300,0.10,6,6,3,50,100
9900,0.54,198,198,99,2,54
833,0.30,17,17,8,17,100
8600,1.25,172,172,86,8,1
417,0.20,8,8,4,50,100
700,0.40,14,14,7,8,100
783,0.40,16,16,8,33,100
950,1.19,19,19,10,9,12
1350,0.19,27,27,14,17,100
3300,1.18,66,66,33,7,3
9900,0.04,198,198,99,2,4
1300,1.29,26,26,13,5,9
933,0.19,19,19,9,10,100
417,0.20,8,8,4,2,100
3150,0.28,63,63,32,5,100
9900,-0.06,198,198,99,5,6
1383,1.29,28,28,14,7,8
1650,0.39,33,33,17,17,100
9900,0.24,198,198,99,5,24
584,0.10,12,12,6,33,100
9900,0.34,198,198,99,7,34
1016,1.19,20,20,10,3,11
3767,1.38,75,75,38,8,3
1650,1.19,33,33,17,10,7
9900,0.34,198,198,99,6,34
9900,0.24,198,198,99,17,24
917,0.19,18,18,9,50,100
6600,1.46,132,132,66,9,2
9900,0.44,198,198,99,5,44
350,1.20,7,7,4,9,31
7633,1.45,153,153,76,5,2
2300,1.49,46,46,23,4,5
183,0.20,4,4,2,33,100
1084,0.19,22,22,11,9,100
950,0.39,19,19,10,3,100
483,0.10,10,10,5,7,100
9900,-0.06,198,198,99,3,6
4767,1.47,95,95,48,6,3
9900,0.44,198,198,99,5,44
9900,0.14,198,198,99,2,14
9900,0.44,198,198,99,1,44
733,0.10,15,15,7,50,100
9017,1.25,180,180,90,3,1
250,0.10,5,5,3,33,100
1016,0.19,20,20,10,1,100
450,0.30,9,9,5,50,100
6550,-0.04,131,131,66,6,100
484,0.20,10,10,5,50,100
6050,0.16,121,121,61,33,100
650,0.10,13,13,7,50,100
633,0.00,13,13,6,6,100
2700,0.08,54,54,27,17,100
717,0.20,14,14,7,4,100
1066,1.29,21,21,11,2,11
367,0.20,7,7,4,33,100
3333,0.08,67,67,33,4,100
384,0.10,8,8,4,50,100
9900,0.24,198,198,99,7,24
533,0.20,11,11,5,2,100
4483,1.27,90,90,45,2,3
9900,0.04,198,198,99,17,4
9900,0.04,198,198,99,50,4
317,0.20,6,6,3,33,100
1350,0.09,27,27,14,9,100
9900,0.14,198,198,99,5,14
2900,0.18,58,58,29,17,100
2450,1.19,49,49,25,7,4
7183,-0.04,144,144,72,17,100
9684,0.04,194,194,97,1,100
416,0.10,8,8,4,50,100
4434,0.07,89,89,44,5,100
9900,0.14,198,198,99,50,14
9900,0.14,198,198,99,9,14
400,0.10,8,8,4,33,100
583,0.10,12,12,6,67,100
6733,0.06,135,135,67,17,100
1200,0.19,24,24,12,33,100
8784,0.15,176,176,88,6,100
266,0.10,5,5,3,50,100
634,0.20,13,13,6,17,100
600,0.10,12,12,6,67,100
2500,1.29,50,50,25,9,5
9900,0.04,198,198,99,9,4
1266,0.19,25,25,13,33,100
584,0.10,12,12,6,50,100
366,0.20,7,7,4,17,100
717,0.20,14,14,7,33,100
467,0.10,9,9,5,67,100
9900,0.14,198,198,99,5,14
350,0.00,7,7,4,67,100
9900,0.24,198,198,99,4,24
9900,0.04,198,198,99,8,4
566,0.20,11,11,6,2,100
4050,0.28,81,81,41,17,100
434,0.10,9,9,4,8,100
1683,0.39,34,34,17,9,100
500,0.20,10,10,5,6,100
9900,-0.06,198,198,99,6,6
250,1.20,5,5,3,6,44
950,0.29,19,19,10,33,100
1500,0.29,30,30,15,2,100
3717,0.18,74,74,37,7,100
850,0.29,17,17,9,33,100
200,0.20,4,4,2,33,100
466,0.20,9,9,5,50,100
667,0.10,13,13,7,67,100
9900,0.34,198,198,99,17,34
2833,0.28,57,57,28,8,100
950,0.19,19,19,10,50,100
550,0.20,11,11,6,50,100
234,1.20,5,5,2,3,47
1766,0.39,35,35,18,4,100
1584,0.29,32,32,16,33,100
9900,0.34,198,198,99,17,34
5533,0.07,111,111,55,8,100
4233,1.17,85,85,42,7,3
9900,0.04,198,198,99,3,4
400,0.30,8,8,4,33,100
1684,1.19,34,34,17,7,7
9900,0.24,198,198,99,33,24
2883,0.18,58,58,29,6,100
4050,0.18,81,81,41,2,100
233,0.10,5,5,2,67,100
9900,0.24,198,198,99,7,24
300,0.20,6,6,3,10,100
6150,0.26,123,123,62,7,100
9900,0.14,198,198,99,5,14
600,0.30,12,12,6,33,100
284,0.20,6,6,3,50,100
9900,0.14,198,198,99,3,14
6350,1.26,127,127,64,7,2
2783,0.38,56,56,28,17,100
667,0.10,13,13,7,50,100
9900,0.24,198,198,99,17,24
416,1.30,8,8,4,8,28
600,1.20,12,12,6,4,18
650,0.20,13,13,7,50,100
384,0.10,8,8,4,50,100
4533,1.57,91,91,45,8,3
3767,1.38,75,75,38,10,3
1750,0.29,35,35,18,2,100
2816,0.38,56,56,28,8,100
9900,0.04,198,198,99,3,4
250,0.10,5,5,3,17,100
9900,0.04,198,198,99,2,4
2217,1.29,44,44,22,2,5
533,0.20,11,11,5,1,100
9900,0.14,198,198,99,2,14
567,0.40,11,11,6,17,100
450,1.20,9,9,5,4,24
9900,0.04,198,198,99,7,4
9900,0.34,198,198,99,2,34
5117,1.57,102,102,51,1,3
566,0.20,11,11,6,7,100
9900,0.14,198,198,99,4,14
1984,0.39,40,40,20,17,100
5500,1.37,110,110,55,5,2
516,0.00,10,10,5,83,100
9900,0.14,198,198,99,2,14
9900,0.14,198,198,99,17,14
6050,1.36,121,121,61,9,2
9900,0.04,198,198,99,17,4
3834,1.18,77,77,38,1,3
4766,1.37,95,95,48,9,2
9900,0.34,198,198,99,9,34
9900,0.34,198,198,99,8,34
550,0.20,11,11,6,50,100
6117,1.26,122,122,61,7,2
1500,0.39,30,30,15,8,100
5200,1.27,104,104,52,8,2
500,0.20,10,10,5,33,100
3883,0.48,78,78,39,4,100
2717,-0.02,54,54,27,17,100
700,0.10,14,14,7,50,100
667,0.10,13,13,7,17,100
1800,0.39,36,36,18,17,100
716,1.20,14,14,7,3,15
8967,1.45,179,179,90,4,1
883,0.39,18,18,9,17,100
217,1.30,4,4,2,7,53
9900,0.04,198,198,99,8,4
867,0.09,17,17,9,50,100
1833,1.29,37,37,18,4,6
1100,0.29,22,22,11,17,100
1867,1.19,37,37,19,3,6
9900,0.24,198,198,99,6,24
750,0.20,15,15,8,33,100
5316,1.37,106,106,53,4,2
984,0.19,20,20,10,33,100
2433,1.19,49,49,24,6,4
9900,0.34,198,198,99,17,34
583,0.20,12,12,6,50,100
1250,1.29,25,25,13,5,9
1084,1.29,22,22,11,3,11
9900,0.14,198,198,99,10,14
583,0.20,12,12,6,33,100
417,1.20,8,8,4,4,26
9900,0.34,198,198,99,3,34
1383,0.29,28,28,14,3,100
783,0.20,16,16,8,7,100
9900,0.14,198,198,99,9,14
584,0.20,12,12,6,5,100
9900,0.54,198,198,99,4,54
583,0.30,12,12,6,33,100
5933,0.26,119,119,59,2,100
417,0.10,8,8,4,67,100
567,0.20,11,11,6,17,100
9900,0.04,198,198,99,9,4
9900,0.44,198,198,99,8,44
9900,0.14,198,198,99,10,14
2450,0.29,49,49,25,33,100
850,0.19,17,17,9,5,100
9900,0.34,198,198,99,33,34
933,0.29,19,19,9,3,100
1117,0.19,22,22,11,17,100
9900,0.34,198,198,99,10,34
1683,1.19,34,34,17,6,7
9700,0.24,194,194,97,17,100
667,0.20,13,13,7,50,100
4633,0.27,93,93,46,33,100
9900,0.14,198,198,99,17,14
9900,0.44,198,198,99,2,44
433,0.20,9,9,4,50,100
9900,0.14,198,198,99,7,14
1184,1.19,24,24,12,7,9
700,1.20,14,14,7,9,16
1066,0.19,21,21,11,50,100
9900,0.04,198,198,99,2,4
834,0.19,17,17,8,4,100
6233,0.26,125,125,62,6,100
250,0.00,5,5,3,17,100
1317,0.29,26,26,13,17,100
700,0.20,14,14,7,1,100
1000,0.29,20,20,10,33,100
9900,0.14,198,198,99,9,14
7583,0.35,152,152,76,1,100
317,0.00,6,6,3,17,100
2000,1.29,40,40,20,4,6
2633,1.18,53,53,26,1,4
2267,1.59,45,45,23,7,6
416,0.00,8,8,4,67,100
367,0.20,7,7,4,17,100
9900,-0.06,198,198,99,2,6
617,0.00,12,12,6,33,100
466,0.20,9,9,5,33,100
9900,0.04,198,198,99,7,4
600,0.20,12,12,6,33,100
2684,-0.02,54,54,27,83,100
883,1.29,18,18,9,8,13
2017,0.29,40,40,20,33,100
683,0.30,14,14,7,2,100
9900,0.54,198,198,99,10,54
5617,1.17,112,112,56,2,2
9900,-0.06,198,198,99,17,6
1633,0.19,33,33,16,17,100
1700,0.49,34,34,17,2,100
867,0.29,17,17,9,17,100
1166,1.29,23,23,12,3,10
517,0.20,10,10,5,50,100
567,0.30,11,11,6,67,100
9900,0.44,198,198,99,3,44
9900,0.24,198,198,99,5,24
9900,0.14,198,198,99,3,14
4000,0.08,80,80,40,3,100
9900,0.14,198,198,99,33,14
383,0.20,8,8,4,33,100
2600,1.18,52,52,26,3,4
7417,1.16,148,148,74,9,1
1166,0.19,23,23,12,9,100
5200,0.17,104,104,52,7,100
9900,0.24,198,198,99,17,24
1300,0.19,26,26,13,2,100
450,0.00,9,9,5,4,100
367,0.30,7,7,4,2,100
717,1.30,14,14,7,6,16
9900,0.04,198,198,99,4,4
5683,0.07,114,114,57,33,100
9900,0.24,198,198,99,17,24
9900,0.04,198,198,99,4,4
2317,0.19,46,46,23,50,100
316,0.20,6,6,3,17,100
9900,0.14,198,198,99,17,14
734,0.30,15,15,7,8,100
4683,1.17,94,94,47,4,2
817,0.30,16,16,8,33,100
9900,0.24,198,198,99,4,24
9900,0.24,198,198,99,10,24
9900,0.14,198,198,99,3,14
383,0.00,8,8,4,3,100
9900,0.14,198,198,99,9,14
650,0.30,13,13,7,33,100
3067,0.08,61,61,31,5,100
9566,1.14,191,191,96,5,1
550,0.10,11,11,6,8,100
6367,0.26,127,127,64,17,100
517,0.20,10,10,5,50,100
9900,0.14,198,198,99,17,14
9900,0.04,198,198,99,33,4
8950,0.35,179,179,90,17,100
9900,0.04,198,198,99,2,4
9900,0.04,198,198,99,6,4
9900,0.04,198,198,99,10,4
9900,0.14,198,198,99,2,14
6133,0.16,123,123,61,2,100
500,1.20,10,10,5,4,22
133,0.10,3,3,1,33,100
1817,1.19,36,36,18,6,6
633,0.20,13,13,6,33,100
9900,0.04,198,198,99,8,4
9900,0.14,198,198,99,4,14
7500,0.05,150,150,75,8,100
9167,0.25,183,183,92,5,100
9900,0.24,198,198,99,17,24
9900,0.04,198,198,99,3,4
283,0.10,6,6,3,50,100
2750,0.18,55,55,28,17,100
1117,0.19,22,22,11,17,100
9900,0.14,198,198,99,17,14
9900,0.14,198,198,99,17,14
9900,0.14,198,198,99,6,14
6167,0.06,123,123,62,4,100
9900,0.24,198,198,99,7,24
9900,0.24,198,198,99,33,24
9900,0.14,198,198,99,6,14
9900,-0.06,198,198,99,2,6
416,0.20,8,8,4,50,100
3767,0.18,75,75,38,50,100
250,1.20,5,5,3,8,44
9900,0.14,198,198,99,3,14
7817,0.15,156,156,78,5,100
283,0.10,6,6,3,50,100
250,0.30,5,5,3,17,100
9900,0.14,198,198,99,50,14
9900,0.14,198,198,99,50,14
4633,0.27,93,93,46,33,100
367,0.20,7,7,4,33,100
733,0.30,15,15,7,33,100
234,0.10,5,5,2,33,100
9900,0.14,198,198,99,17,14
300,0.20,6,6,3,33,100
366,0.10,7,7,4,67,100
9900,0.34,198,198,99,8,34
4884,0.17,98,98,49,33,100
9900,0.24,198,198,99,8,24
1983,0.09,40,40,20,33,100
1283,0.09,26,26,13,1,100
9900,0.24,198,198,99,9,24
400,0.10,8,8,4,33,100
434,0.20,9,9,4,33,100
433,0.20,9,9,4,17,100
9900,0.04,198,198,99,3,4
383,0.20,8,8,4,50,100
9900,0.34,198,198,99,10,34
417,0.00,8,8,4,6,100
9900,0.34,198,198,99,6,34
3400,1.28,68,68,34,3,3
8700,0.15,174,174,87,17,100
367,0.10,7,7,4,33,100
366,0.10,7,7,4,50,100
9900,0.04,198,198,99,4,4
834,0.30,17,17,8,2,100
5150,0.27,103,103,52,33,100
9900,-0.06,198,198,99,33,6
9900,0.24,198,198,99,17,24
6400,0.16,128,128,64,33,100
450,0.20,9,9,5,9,100
1150,0.19,23,23,12,4,100
633,0.20,13,13,6,8,100
9900,0.04,198,198,99,3,4
7183,0.26,144,144,72,2,100
900,0.09,18,18,9,33,100
267,0.10,5,5,3,50,100
9900,0.04,198,198,99,8,4
9550,1.14,191,191,96,5,1
9900,0.34,198,198,99,17,34
9900,0.44,198,198,99,5,44
9900,0.14,198,198,99,4,14
633,0.20,13,13,6,50,100
234,0.10,5,5,2,67,100
1050,0.49,21,21,11,4,100
2916,0.38,58,58,29,7,100
9900,0.24,198,198,99,5,24
9900,0.04,198,198,99,5,4
9900,0.24,198,198,99,33,24
7750,1.45,155,155,78,6,2
1967,0.29,39,39,20,4,100
317,0.10,6,6,3,33,100
650,0.30,13,13,7,17,100
233,0.10,5,5,2,67,100
717,0.10,14,14,7,7,100
9900,0.24,198,198,99,2,24
1883,1.19,38,38,19,7,6
9900,0.14,198,198,99,7,14
9900,0.14,198,198,99,8,14
9900,0.14,198,198,99,9,14
283,0.10,6,6,3,33,100
9900,0.14,198,198,99,5,14
9900,0.24,198,198,99,7,24
317,0.20,6,6,3,3,100
9900,0.14,198,198,99,10,14
350,0.20,7,7,4,50,100
400,0.10,8,8,4,67,100
