Setp Count,Reward,Steps Time,Time to MaxSetp
7667,0.1539993,153.3333,153.3333
3050,0.1816997,61,61
2200,0.1867998,44,44
1950,-0.01169999,39,39
4850,0.2709015,97,97
1183,0.0928999,23.66699,23.66699
1683,-0.01009999,33.6665,33.6665
8017,0.05189937,160.3335,160.3335
2367,0.2857998,47.33301,47.33301
1800,-0.01079999,36,36
6333,0.1619994,126.667,126.667
6917,0.1584993,138.333,138.333
1916,-0.01149999,38.3335,38.3335
3217,0.1806997,64.3335,64.3335
3367,0.07979972,67.33301,67.33301
1650,0.09009999,33,33
1433,0.1913999,28.66699,28.66699
1033,0.09379992,20.6665,20.6665
634,-0.003800001,12.6665,12.6665
1150,0.09309991,23,23
600,-0.0036,12,12
583,0.09649998,11.66699,11.66699
4517,-0.02709996,90.33301,90.33301
466,-0.0028,9.333496,9.333496
767,-0.0046,15.3335,15.3335
2483,0.08509975,49.6665,49.6665
1734,0.08959997,34.6665,34.6665
2983,0.2821,59.66699,59.66699
1483,1.2911,29.6665,29.6665
9900,0.4406075,198,198
2184,1.3869,43.6665,43.6665
2866,0.1827997,57.3335,57.3335
1617,-0.009699991,32.3335,32.3335
650,0.09609995,13,13
700,-0.0042,14,14
3083,0.08149994,61.6665,61.6665
7400,-0.04440018,148,148
1484,0.09109985,29.6665,29.6665
1183,0.09289989,23.66699,23.66699
3150,1.2811,63,63
9900,0.04059935,198,198
833,0.09499997,16.6665,16.6665
450,0.09729996,9,9
617,0.09629997,12.3335,12.3335
5867,0.06479962,117.333,117.333
5133,0.06919974,102.667,102.667
350,0.09789998,7,7
800,0.09519996,16,16
9900,0.1405991,198,198
2517,0.08489988,50.33301,50.33301
566,0.09659994,11.3335,11.3335
684,0.1958999,13.6665,13.6665
3000,0.08199986,60,60
9900,0.240599,198,198
750,0.09549996,15,15
583,0.09649995,11.66699,11.66699
1233,0.1925999,24.6665,24.6665
9900,0.1405992,198,198
9900,0.04059957,198,198
1100,1.2934,22,22
1434,-0.008599993,28.6665,28.6665
1316,0.09209988,26.3335,26.3335
9900,0.140599,198,198
9900,0.240599,198,198
2650,0.08409986,53,53
7050,0.05769986,141.0005,141.0005
1967,0.1881998,39.33301,39.33301
1167,0.1929999,23.33301,23.33301
650,-0.003900001,13,13
6166,0.2630031,123.334,123.334
1017,1.2939,20.33301,20.33301
4400,0.07359963,88,88
2083,0.3875011,41.66699,41.66699
1034,-0.006199997,20.66602,20.66602
1166,0.1929999,23.33398,23.33398
2634,1.2842,52.66602,52.66602
5216,0.2687004,104.334,104.334
5184,0.1688995,103.666,103.666
1383,0.1916999,27.66699,27.66699
8800,1.547204,176,176
433,0.1974,8.666992,8.666992
7834,0.3530045,156.666,156.666
766,0.09539994,15.33398,15.33398
2600,0.1843998,52,52
1134,0.2932004,22.66602,22.66602
3250,0.2805,65,65
683,-0.0041,13.66699,13.66699
1217,-0.007299995,24.33301,24.33301
9900,0.140599,198,198
9900,0.3406063,198,198
5933,1.2644,118.667,118.667
1350,0.1918999,27,27
1217,-0.007299995,24.33301,24.33301
1133,0.09319989,22.66699,22.66699
9900,0.2406043,198,198
9900,0.1405991,198,198
9900,-0.05940043,198,198
9900,0.140599,198,198
850,-0.005099999,17,17
9900,0.3406077,198,198
9900,0.040599,198,198
9900,0.2406,198,198
9900,0.04059906,198,198
9900,0.140599,198,198
1067,0.1935999,21.33301,21.33301
600,-0.0036,12,12
9900,0.2406025,198,198
9900,0.04059902,198,198
766,0.1953999,15.33398,15.33398
9900,-0.05940043,198,198
1650,0.1900999,33,33
900,0.1945999,18,18
2467,0.08519979,49.33301,49.33301
9900,0.140599,198,198
9900,0.140599,198,198
9900,0.04059951,198,198
717,0.1956999,14.33301,14.33301
2683,0.3839017,53.66699,53.66699
1317,0.1920999,26.33301,26.33301
9900,0.0405995,198,198
5416,0.267502,108.334,108.334
1650,0.2901002,33,33
3017,1.2819,60.33301,60.33301
9900,0.240601,198,198
1033,-0.006199997,20.66699,20.66699
1517,0.1908999,30.33301,30.33301
833,0.09499995,16.66699,16.66699
4000,-0.02399997,80,80
9900,0.04059901,198,198
3484,0.1790997,69.66602,69.66602
1000,0.09399991,20,20
2483,0.08509992,49.66699,49.66699
867,0.1947999,17.33301,17.33301
683,0.09589996,13.66699,13.66699
3000,0.08199991,60,60
9900,0.3406065,198,198
1550,0.2907,31,31
4117,-0.02469997,82.33301,82.33301
6550,1.360703,131,131
1633,0.09019985,32.66699,32.66699
4867,1.3708,97.33301,97.33301
1100,0.09339993,22,22
2383,1.2857,47.66699,47.66699
9900,0.2406022,198,198
1450,0.1912999,29,29
617,0.09629995,12.33301,12.33301
5800,0.2651995,116,116
9900,0.140599,198,198
1116,0.1932999,22.33398,22.33398
9900,0.2406012,198,198
1917,0.3885009,38.33301,38.33301
9900,0.1405991,198,198
2150,0.2871002,43,43
9900,0.2406045,198.001,198.001
1067,0.1935999,21.33203,21.33203
1400,0.3915999,28,28
1500,0.391001,30,30
9283,1.244299,185.668,185.668
9900,-0.05940043,198,198
9900,0.140599,198,198
1133,0.0931999,22.66602,22.66602
9900,0.140599,198,198
9900,0.440607,198,198
9900,0.2406051,198,198
550,0.09669995,11,11
1734,0.1895998,34.66602,34.66602
2133,-0.01279999,42.66797,42.66797
1350,0.2919003,27,27
1250,0.2925,25,25
7667,1.253999,153.332,153.332
2033,0.3878001,40.66797,40.66797
9900,0.3406068,198,198
5900,0.3646041,118,118
9900,0.140599,198,198
9900,0.2406019,198,198
917,0.1944999,18.33203,18.33203
5300,0.3682021,106,106
9900,0.1405991,198,198
4933,0.1703995,98.66797,98.66797
483,0.1971,9.666016,9.666016
834,0.1949999,16.66602,16.66602
600,0.09639996,12,12
5316,0.1680995,106.334,106.334
9900,0.440607,198,198
517,0.09689999,10.33398,10.33398
8783,0.1472991,175.666,175.666
9900,0.3406066,198,198
617,0.1962999,12.33398,12.33398
650,1.3961,13,13
6100,0.06339961,122,122
1233,0.1925999,24.66602,24.66602
9900,0.2405999,198,198
5867,1.564803,117.334,117.334
850,1.2949,17,17
300,0.1982,6,6
750,1.2955,15,15
3483,1.2791,69.66602,69.66602
9900,0.140599,198,198
667,0.09599995,13.33398,13.33398
5150,1.469104,103,103
9900,0.240605,198,198
9900,0.140599,198,198
9900,0.440607,198,198
6133,1.263199,122.666,122.666
9900,0.2406016,198,198
3517,0.4789016,70.33398,70.33398
9900,0.04059902,198,198
9900,0.04059957,198,198
9900,0.140599,198,198
967,0.2942,19.33203,19.33203
2766,1.2834,55.33398,55.33398
9900,0.3406041,198,198
4000,1.276,80,80
9900,0.140599,198,198
9900,0.140599,198,198
2650,0.2840998,53,53
5317,1.2681,106.334,106.334
467,0.1972,9.332031,9.332031
9900,0.4406067,198,198
500,-0.003,10,10
633,0.3962002,12.66797,12.66797
650,0.1960999,13,13
9900,0.140599,198,198
1083,0.1934999,21.66602,21.66602
2800,1.2832,56,56
400,0.09759997,8,8
2567,1.484601,51.33398,51.33398
5917,1.464502,118.332,118.332
1150,0.09309991,23,23
9900,0.340606,198,198
9900,0.140599,198,198
1016,0.1938999,20.33398,20.33398
2900,1.2826,58,58
1084,0.1934999,21.66602,21.66602
400,0.1976,8,8
9900,0.240599,198,198
6850,1.358904,137,137
583,0.1964999,11.66797,11.66797
9900,0.140599,198,198
6917,1.258499,138.332,138.332
3850,1.2769,77,77
1966,0.3882005,39.33398,39.33398
484,0.1971,9.666016,9.666016
8250,0.2505021,165,165
4200,1.3748,84,84
600,0.09639995,12,12
1000,0.1939999,20,20
1250,-0.007499995,25,25
1116,1.2933,22.33398,22.33398
734,0.1956,14.66602,14.66602
9900,0.2406051,198,198
4083,0.07549961,81.66797,81.66797
850,0.2949,17,17
1000,0.1939999,20,20
4100,1.475403,82,82
9900,0.2406052,198,198
9900,0.2406046,198,198
550,0.2967002,11,11
367,1.2978,7.332031,7.332031
366,0.0978,7.333984,7.333984
3034,1.2818,60.66602,60.66602
800,0.2952001,16,16
8416,1.349506,168.334,168.334
1434,1.2914,28.66602,28.66602
2050,1.387701,41,41
4283,1.2743,85.66797,85.66797
9900,0.3406058,198,198
7100,1.557404,142,142
583,0.1964999,11.66602,11.66602
8434,1.549406,168.666,168.666
400,0.1976,8,8
916,0.2945001,18.33398,18.33398
1684,1.2899,33.66602,33.66602
750,1.2955,15,15
383,1.2977,7.667969,7.667969
7833,0.4530056,156.666,156.666
584,0.09649995,11.66602,11.66602
750,0.1955,15,15
4350,1.3739,87,87
1416,0.2915002,28.33398,28.33398
2500,1.285,50,50
2167,1.287,43.33398,43.33398
9900,0.2406054,198,198
2267,1.2864,45.33203,45.33203
4400,1.573603,88,88
9900,0.4406048,198,198
2150,1.2871,43,43
4066,1.375601,81.33398,81.33398
934,0.1943999,18.66602,18.66602
6950,1.558301,139,139
8050,1.251699,161,161
1516,1.390901,30.33398,30.33398
7167,1.457002,143.334,143.334
1033,0.09379996,20.66602,20.66602
617,0.09629995,12.33398,12.33398
800,0.09519994,16,16
9900,0.04059902,198,198
5417,1.267499,108.332,108.332
5133,1.569203,102.668,102.668
9900,0.04059903,198,198
9900,0.140599,198,198
783,1.3953,15.66602,15.66602
5567,1.2666,111.334,111.334
1767,0.1893999,35.33203,35.33203
9900,0.3406061,198,198
9900,0.1405992,198,198
9900,0.2406047,198,198
983,0.3941007,19.66797,19.66797
3733,1.2776,74.66602,74.66602
1517,1.3909,30.33398,30.33398
9900,0.140599,198,198
8767,1.547403,175.332,175.332
9900,0.2406045,198,198
1016,0.09389993,20.33398,20.33398
5600,0.1663994,112,112
1234,0.1925999,24.66602,24.66602
4116,0.2753001,82.33398,82.33398
9900,0.240605,198,198
9900,0.2406042,198,198
9900,0.2406047,198,198
734,0.09559997,14.66602,14.66602
9900,0.3406055,198,198
9900,0.2406055,198,198
7233,1.556604,144.668,144.668
1883,1.388701,37.66602,37.66602
467,0.1972,9.333984,9.333984
8683,1.347899,173.668,173.668
2850,0.2829004,57,57
334,0.198,6.664063,6.664063
1966,0.08819997,39.33594,39.33594
767,0.1953999,15.33203,15.33203
8067,1.251599,161.332,161.332
1700,0.2898006,34,34
2383,0.2856998,47.66797,47.66797
9900,0.140599,198,198
2367,1.3858,47.33203,47.33203
4583,1.2725,91.66797,91.66797
933,0.1943999,18.66797,18.66797
4950,1.470301,99,99
1250,0.1924999,25,25
3550,0.2786997,71,71
3317,1.380102,66.33203,66.33203
550,0.09669995,11,11
9900,0.440607,198,198
4150,1.2751,83,83
3233,1.480602,64.66797,64.66797
4084,1.2755,81.66406,81.66406
1483,1.391101,29.66797,29.66797
1550,1.2907,31,31
2650,0.08409986,53,53
967,1.3942,19.33203,19.33203
3550,1.2787,71,71
9900,0.4406069,198,198
8650,1.248099,173,173
3400,1.379601,68,68
3366,1.379801,67.33594,67.33594
9900,0.1405991,198,198
1967,0.2882001,39.33203,39.33203
467,0.1972,9.332031,9.332031
2900,1.582601,58,58
1000,1.294,20,20
7650,1.354105,153,153
316,0.1981,6.335938,6.335938
2067,1.487601,41.33203,41.33203
1850,1.2889,37,37
9900,0.140599,198,198
7100,1.257399,142,142
1067,1.2936,21.33203,21.33203
4433,0.2734008,88.66797,88.66797
550,0.1967,11,11
2350,1.2859,47,47
733,0.1955999,14.66797,14.66797
334,0.198,6.664063,6.664063
250,0.1985,5,5
4533,0.3728009,90.66797,90.66797
6433,1.3614,128.668,128.668
5934,1.364403,118.6641,118.6641
583,-0.0035,11.66797,11.66797
9900,0.1405992,198,198
6017,1.363904,120.332,120.332
1650,0.1900999,33,33
2066,1.2876,41.33594,41.33594
934,1.2944,18.66406,18.66406
750,0.1954999,15,15
1716,0.3897007,34.33594,34.33594
6650,1.2601,133,133
734,0.1955999,14.66406,14.66406
450,0.1973,9,9
9900,0.3406059,198,198
8533,1.248799,170.668,170.668
7100,1.257399,142,142
4683,0.4719011,93.66797,93.66797
6567,1.360603,131.332,131.332
750,0.2955,15,15
5517,1.466903,110.332,110.332
9900,0.1405992,198,198
350,0.2979002,7,7
9100,1.545406,182,182
6350,1.561902,127,127
9900,0.140599,198,198
2166,0.1869998,43.33594,43.33594
1434,1.591401,28.66406,28.66406
4750,1.471503,95,95
6400,1.461604,128,128
6683,1.459904,133.668,133.668
6350,1.261899,127,127
1633,0.2902001,32.66797,32.66797
1017,0.1938999,20.33203,20.33203
5900,1.364604,118,118
2133,1.387202,42.66797,42.66797
950,1.2943,19,19
550,0.1966999,11,11
3234,1.380602,64.66406,64.66406
2933,1.382401,58.66797,58.66797
2167,1.387,43.33203,43.33203
3050,1.581701,61,61
4550,1.472703,91,91
9900,0.140599,198,198
483,0.09709997,9.667969,9.667969
7367,1.355804,147.332,147.332
3100,1.581402,62,62
433,0.1974,8.667969,8.667969
633,0.1962,12.66797,12.66797
334,0.198,6.664063,6.664063
2033,0.1877999,40.66797,40.66797
9900,0.3406062,198,198
217,-0.0013,4.332031,4.332031
1850,1.388901,37,37
700,0.2958004,14,14
816,0.3951002,16.33594,16.33594
1850,0.3889008,37,37
634,0.1962,12.66406,12.66406
1100,1.2934,22,22
400,0.1976,8,8
683,0.2959,13.66797,13.66797
5183,1.568903,103.668,103.668
9900,0.2406051,198,198
9900,0.3406073,198,198
1600,1.2904,32,32
7900,1.552606,158,158
1034,0.3938007,20.66406,20.66406
483,0.1971,9.667969,9.667969
1100,0.1933999,22,22
450,0.1973,9,9
2917,1.3825,58.33203,58.33203
4783,1.371303,95.66797,95.66797
6683,1.259899,133.668,133.668
784,0.1952999,15.66406,15.66406
1933,0.1883999,38.66797,38.66797
750,0.2955002,15,15
650,0.1961,13,13
9900,0.3406065,198,198
9900,0.4406055,198,198
1417,0.2915004,28.33203,28.33203
9900,0.3406,198,198
8500,1.349005,170,170
383,0.1977,7.667969,7.667969
9900,0.140599,198,198
350,0.1979,7,7
1650,0.2901004,33,33
9900,0.2406037,198,198
750,1.2955,15,15
9900,0.140599,198,198
1367,0.3918004,27.33203,27.33203
300,0.1982,6,6
4416,1.373502,88.33594,88.33594
550,0.3967003,11,11
8517,0.2488995,170.332,170.332
450,0.1973,9,9
800,1.2952,16,16
9900,0.2406032,198,198
7200,1.556805,144,144
667,0.196,13.33203,13.33203
1033,0.2938004,20.66797,20.66797
2750,1.483502,55,55
517,0.1969,10.33203,10.33203
9900,0.140599,198,198
1866,0.1887998,37.33594,37.33594
917,-0.005499998,18.33203,18.33203
833,0.3950001,16.66797,16.66797
9900,0.340607,198,198
934,0.1943999,18.66406,18.66406
500,0.09699996,10,10
4050,1.375701,81,81
9900,0.140599,198,198
6500,1.361003,130,130
6533,1.260799,130.668,130.668
6950,1.358301,139,139
5733,1.2656,114.668,114.668
9900,0.340606,198,198
3134,1.581202,62.66406,62.66406
8200,1.4508,164,164
683,0.09589996,13.66797,13.66797
3833,1.477002,76.66797,76.66797
517,0.1969,10.33203,10.33203
1333,0.2920002,26.66797,26.66797
367,0.09779997,7.332031,7.332031
2067,1.2876,41.33203,41.33203
6166,1.463005,123.3359,123.3359
600,0.1963999,12,12
1917,0.2885003,38.33203,38.33203
9900,0.2406045,198,198
2467,0.485201,49.33203,49.33203
216,-0.0013,4.335938,4.335938
9900,0.1405991,198,198
9900,0.140599,198,198
934,0.1943999,18.66406,18.66406
9900,0.2406029,198,198
7433,0.2554028,148.668,148.668
9900,0.3406073,198,198
9900,0.140599,198,198
9900,0.3406066,198,198
350,0.1979,7,7
9900,0.1405991,198,198
967,0.1941999,19.33203,19.33203
8833,1.246999,176.668,176.668
9900,0.1405991,198,198
617,0.1962999,12.33203,12.33203
2083,0.2875,41.66797,41.66797
350,0.1979,7,7
4250,1.474503,85,85
467,0.1972,9.332031,9.332031
600,0.2964003,12,12
9900,0.1405991,198,198
983,0.1940999,19.66797,19.66797
633,0.1962,12.66797,12.66797
2350,0.08589979,47,47
5034,1.469803,100.6641,100.6641
516,0.1969,10.33594,10.33594
684,0.1958999,13.66406,13.66406
900,0.2946001,18,18
1416,0.3915006,28.33594,28.33594
534,0.1968,10.66406,10.66406
550,0.1967,11,11
483,0.1971,9.667969,9.667969
233,0.0986,4.667969,4.667969
9900,0.140599,198,198
9900,0.140599,198,198
1634,0.3902006,32.66406,32.66406
9900,0.140599,198,198
633,0.1961999,12.66797,12.66797
633,0.1962,12.66797,12.66797
484,0.1971,9.664063,9.664063
300,0.1982,6,6
1083,0.2935001,21.66797,21.66797
783,1.2953,15.66797,15.66797
2450,1.2853,49,49
9900,0.3406045,198,198
6167,1.363001,123.332,123.332
983,0.2941005,19.66797,19.66797
9217,1.444707,184.332,184.332
9900,0.3406057,198,198
9900,0.1405992,198,198
9900,0.04059941,198,198
9900,0.2406062,198,198
1567,1.2906,31.33203,31.33203
4066,1.375602,81.33594,81.33594
3534,1.478801,70.66406,70.66406
950,1.2943,19,19
1800,1.3892,36,36
383,0.1977,7.667969,7.667969
4783,1.571303,95.66797,95.66797
4884,1.470702,97.66406,97.66406
2983,1.482102,59.66797,59.66797
5167,1.469003,103.332,103.332
2200,0.1867998,44,44
4500,1.473001,90,90
9733,0.3416075,194.668,194.668
4650,1.2721,93,93
467,0.1972,9.332031,9.332031
9900,0.140599,198,198
2433,0.1853998,48.66797,48.66797
6850,1.358901,137,137
1833,1.389,36.66797,36.66797
1584,0.09049986,31.66406,31.66406
6683,1.3599,133.668,133.668
9900,0.2406062,198,198
5317,1.568103,106.332,106.332
1083,1.2935,21.66797,21.66797
1300,0.1921999,26,26
1517,0.1908999,30.33203,30.33203
2516,0.1848998,50.33594,50.33594
2534,1.484801,50.66406,50.66406
1150,0.2931001,23,23
7950,0.4523056,159,159
4133,0.1751996,82.66797,82.66797
2417,0.2855014,48.33203,48.33203
2683,0.0839,53.66797,53.66797
1050,0.2937002,21,21
2733,0.1835997,54.66797,54.66797
2334,1.486001,46.66406,46.66406
7116,0.4573045,142.3359,142.3359
1050,0.3937006,21,21
1250,0.09249987,25,25
5400,1.467602,108,108
8017,1.3519,160.332,160.332
733,0.1955999,14.66797,14.66797
9900,0.2405996,198,198
234,0.09859999,4.664063,4.664063
9900,0.140599,198,198
2350,1.485901,47,47
550,0.09669995,11,11
933,0.09439993,18.66797,18.66797
2967,1.482202,59.33203,59.33203
9900,0.3406075,198,198
3200,0.1807999,64,64
5700,1.2658,114,114
616,0.09629994,12.33594,12.33594
9900,0.140599,198,198
417,0.1975,8.332031,8.332031
9900,0.2405995,198,198
9900,0.1405994,198,198
1117,0.2933002,22.33203,22.33203
6166,1.363001,123.3359,123.3359
4834,0.07099983,96.66406,96.66406
300,0.0982,6,6
2400,0.4856018,48,48
5216,1.568704,104.3359,104.3359
917,0.2945001,18.33203,18.33203
9900,0.2405991,198,198
500,0.197,10,10
550,0.1966999,11,11
3567,0.2786013,71.33203,71.33203
3800,1.377203,76,76
1150,1.2931,23,23
3283,0.3803012,65.66797,65.66797
1283,-0.007699994,25.66797,25.66797
5934,1.4644,118.6641,118.6641
9900,0.04059912,198,198
2333,1.486001,46.66797,46.66797
9900,0.3406063,198,198
4567,1.2726,91.33203,91.33203
9900,0.140599,198,198
7433,0.3554027,148.668,148.668
5767,1.265399,115.332,115.332
716,0.1956999,14.33594,14.33594
1600,1.2904,32,32
1317,0.09209988,26.33203,26.33203
6817,0.1590993,136.332,136.332
2166,0.287,43.33594,43.33594
550,0.1967,11,11
850,0.1948999,17,17
3767,1.377401,75.33203,75.33203
5217,1.368703,104.332,104.332
6316,1.462104,126.3359,126.3359
3134,1.381201,62.66406,62.66406
4566,1.472603,91.33594,91.33594
1984,1.2881,39.66406,39.66406
9900,0.1405991,198,198
3816,1.377101,76.33594,76.33594
6784,1.3593,135.6641,135.6641
1316,0.1920999,26.33594,26.33594
3250,0.2805008,65,65
1050,0.2937002,21,21
5800,1.2652,116,116
2117,0.3873011,42.33203,42.33203
8467,1.549204,169.332,169.332
3650,1.378103,73,73
233,0.09859998,4.667969,4.667969
8117,1.251299,162.332,162.332
2516,1.2849,50.33594,50.33594
3300,0.380201,66,66
950,1.2943,19,19
9900,0.3406074,198,198
3000,1.482001,60,60
9900,0.4406071,198,198
950,1.2943,19,19
1884,0.2887006,37.66406,37.66406
1250,0.09249989,25,25
283,0.1983,5.667969,5.667969
3667,1.478002,73.33203,73.33203
1483,1.2911,29.66797,29.66797
5367,1.367801,107.332,107.332
5166,0.3690013,103.3359,103.3359
4900,1.2706,98,98
8850,1.346906,177,177
9184,1.444906,183.6641,183.6641
6250,1.2625,125,125
4333,1.474003,86.66797,86.66797
367,0.09779996,7.332031,7.332031
9900,0.240605,198,198
9900,0.2406013,198,198
1583,1.2905,31.66797,31.66797
3783,1.377302,75.66797,75.66797
2867,1.2828,57.33203,57.33203
950,1.2943,19,19
2833,1.483001,56.66797,56.66797
8634,0.1481991,172.6641,172.6641
1783,0.2893008,35.66797,35.66797
317,0.09809998,6.332031,6.332031
1150,1.2931,23,23
3366,1.3798,67.33594,67.33594
2450,1.3853,49,49
1317,0.3921003,26.33203,26.33203
9900,0.2406056,198,198
1300,1.2922,26,26
4450,0.1732996,89,89
1383,1.391701,27.66797,27.66797
817,0.09509995,16.33203,16.33203
600,1.2964,12,12
9167,1.545006,183.332,183.332
1850,0.1888998,37,37
5900,1.564603,118,118
316,0.09809998,6.335938,6.335938
1034,0.0937999,20.66406,20.66406
9900,0.3406047,198,198
7983,1.352105,159.668,159.668
367,0.1978,7.332031,7.332031
3150,0.2811003,63,63
4066,1.475602,81.33594,81.33594
1950,1.488301,39,39
6684,0.3599042,133.6641,133.6641
9900,0.3405999,198,198
2216,1.2867,44.33594,44.33594
4184,1.2749,83.66406,83.66406
5583,0.466504,111.668,111.668
1017,0.1938999,20.33203,20.33203
9900,0.3406076,198,198
5150,1.2691,103,103
2016,1.387901,40.33594,40.33594
550,0.1967,11,11
550,0.1967,11,11
750,0.1955,15,15
4350,1.373902,87,87
9700,1.441806,194,194
234,0.09859998,4.664063,4.664063
9900,0.4406044,198,198
9900,0.2406023,198,198
8933,0.2463998,178.668,178.668
4183,1.2749,83.66797,83.66797
2050,1.587701,41,41
1484,1.491101,29.66406,29.66406
9900,0.1405993,198,198
1650,0.09009986,33,33
2916,0.3825013,58.33594,58.33594
9467,0.04319909,189.3359,189.3359
6233,1.3626,124.6641,124.6641
917,1.3945,18.33594,18.33594
800,0.2952001,16,16
467,-0.0028,9.328125,9.328125
9200,1.344805,184,184
783,0.1953,15.67188,15.67188
1583,0.1904998,31.66406,31.66406
9900,0.3406009,198,198
9900,0.3406067,198,198
5667,1.466003,113.3359,113.3359
2100,0.3874004,42,42
9900,0.3406065,198,198
9900,0.3406035,198,198
2383,1.2857,47.66406,47.66406
2167,0.2870009,43.33594,43.33594
1350,1.3919,27,27
1033,0.09379993,20.66406,20.66406
217,-0.0013,4.335938,4.335938
9900,0.140599,198,198
7150,1.357104,143,143
917,0.2945001,18.32813,18.32813
6133,1.463203,122.6719,122.6719
9900,0.3406075,198,198
4767,0.1713996,95.32813,95.32813
750,0.2955,15,15
733,0.1955999,14.67188,14.67188
6317,1.2621,126.3281,126.3281
1850,0.2889005,37,37
9900,0.140599,198,198
9900,0.04059926,198,198
6800,1.459201,136,136
9900,0.1405996,198,198
9900,0.3406073,198,198
8483,1.549104,169.6719,169.6719
4567,1.2726,91.32813,91.32813
9900,0.440607,198,198
9900,0.4406072,198,198
550,0.1967,11,11
9900,0.140599,198,198
9900,0.2405992,198,198
650,0.2961,13,13
5183,1.2689,103.6719,103.6719
1550,0.1906999,31,31
9900,0.340607,198,198
1150,0.09309991,23,23
1317,0.1920999,26.32813,26.32813
5216,0.1686995,104.3359,104.3359
5450,0.06729947,109,109
1400,0.3916006,28,28
5650,1.466101,113,113
2234,1.486601,44.66406,44.66406
483,0.1971,9.671875,9.671875
733,0.1955999,14.66406,14.66406
5250,0.3685003,105,105
9900,0.2406003,198,198
9900,0.04059903,198,198
2167,0.3870005,43.33594,43.33594
2533,0.08479975,50.66406,50.66406
9900,0.140599,198,198
9900,0.1405992,198,198
5517,0.1668997,110.3359,110.3359
9900,0.2406045,198,198
1500,0.1909999,30,30
9900,0.2406015,198,198
6283,1.262299,125.6641,125.6641
1284,0.2923001,25.66406,25.66406
9900,0.140599,198,198
1016,0.2939003,20.33594,20.33594
267,-0.0016,5.335938,5.335938
3917,0.2764999,78.32813,78.32813
3216,1.2807,64.33594,64.33594
5250,1.2685,105,105
467,0.0972,9.335938,9.335938
2033,0.08779982,40.66406,40.66406
9900,0.140599,198,198
9900,0.140599,198,198
9900,0.140599,198,198
9900,0.1405991,198,198
1050,0.09369993,21,21
2600,1.484401,52,52
4550,1.3727,91,91
1400,0.1915999,28,28
1850,1.388901,37,37
1584,1.2905,31.66406,31.66406
9333,1.243999,186.6719,186.6719
8983,1.446102,179.6641,179.6641
234,1.2986,4.664063,4.664063
933,0.1943999,18.67188,18.67188
2883,0.2827002,57.66406,57.66406
9900,0.140599,198,198
6084,1.2635,121.6641,121.6641
400,0.09759997,8,8
9900,0.2406058,198,198
433,0.1974,8.671875,8.671875
9900,0.2406019,198,198
1483,1.2911,29.66406,29.66406
9900,0.1405992,198,198
4884,1.2707,97.66406,97.66406
9900,0.140599,198,198
4400,1.573603,88,88
4150,1.2751,83,83
1466,1.491201,29.33594,29.33594
1350,0.09189987,27,27
1084,1.3935,21.66406,21.66406
9900,0.04059901,198,198
916,0.1944999,18.33594,18.33594
1484,1.2911,29.66406,29.66406
266,-0.0016,5.335938,5.335938
9900,0.3406074,198,198
5617,1.566304,112.3359,112.3359
400,0.09759997,8,8
4117,1.2753,82.32813,82.32813
4166,1.475003,83.33594,83.33594
9900,0.2406021,198,198
7584,1.354505,151.6641,151.6641
250,0.09849998,5,5
